,long,lat
15371,5.12319,52.0859436
15375,5.123549,52.0860711
5103,5.123341,52.0861515
15383,5.122293,52.0863003
15384,5.1237557,52.0863232
15385,5.123495,52.0863303
15388,5.1221932,52.0864023
3880,5.1224887,52.0864114
3890,5.122423,52.0865838
15394,5.1232435,52.0865854
3680,5.1238445,52.0866077
24606,5.1238107,52.0866453
3881,5.1222835,52.0866461
24,5.1240495,52.0866969
3681,5.1242095,52.0867661
3883,5.1223353,52.0868142
6699,5.121797,52.0863686
15404,5.1216977,52.0867758
15405,5.1218094,52.0868176
21175,5.121637,52.0868523
26641,5.1217292,52.0870151
6698,5.1215484,52.0871289
5686,5.121537,52.0871649
26649,5.1219092,52.0871819
5728,5.1208071,52.0871901
26640,5.1216939,52.0871987
25833,5.1201898,52.0864875
5727,5.1202052,52.0865755
10226,5.1202751,52.0874176
15431,5.1202531,52.0876322
2129,5.1194742,52.087828
2148,5.1198488,52.0878354
15447,5.1199987,52.0878733
11639,5.1202727,52.0878797
2146,5.120003,52.0878951
4255,5.1186996,52.0879058
3882,5.1221362,52.0870382
15412,5.1230734,52.0870553
18937,5.1233315,52.0870757
18936,5.1237784,52.0871724
18938,5.1237034,52.0872553
37,5.1234338,52.0872993
21056,5.1241827,52.087324
23269,5.1240653,52.0873523
15420,5.1236037,52.0873693
3885,5.122133,52.0873695
18280,5.1214655,52.0872432
20819,5.1218299,52.087288
20820,5.121889,52.0872907
20818,5.1219426,52.0873082
10225,5.1204716,52.0874555
4043,5.1204131,52.0874632
6697,5.1214322,52.087483
6696,5.1214146,52.0875393
3887,5.1220556,52.0875867
4046,5.1202979,52.0877312
23324,5.1069632,52.0819401
3754,5.1067922,52.0827083
23316,5.1074235,52.0828333
5930,5.1076663,52.0829771
7215,5.1074974,52.0830505
1541,5.103784,52.085375
1540,5.104082,52.085502
17080,5.1043327,52.0858638
3831,5.107237,52.0861346
18981,5.104854,52.0862635
7222,5.1094921,52.0837445
7221,5.1093937,52.0838497
7218,5.1092477,52.0840057
7214,5.1084053,52.0840606
22465,5.1086372,52.0844246
7216,5.1088416,52.0844371
3333,5.1088021,52.0844931
13850,5.1079929,52.0855713
13846,5.1086551,52.0856724
3993,5.1089334,52.0859114
23179,5.1117841,52.0829287
23177,5.1129056,52.0829417
23178,5.1117539,52.0829609
19617,5.1119682,52.0831494
13839,5.1125512,52.083206
23176,5.1129178,52.0832202
23175,5.1128226,52.0832823
23174,5.112832,52.083402
7210,5.1118748,52.0837131
4028,5.1140913,52.0868116
13849,5.1084413,52.0859576
13851,5.108134,52.0862561
18240,5.1079133,52.0868182
13859,5.1097646,52.0871397
22958,5.1098318,52.0871552
20988,5.1082556,52.0873079
22959,5.1094882,52.0874068
17357,5.1095397,52.0875496
22962,5.1098017,52.0877654
22960,5.110082,52.0879992
20120,5.1072363,52.0863594
13852,5.1072278,52.0863873
13853,5.1056208,52.0865348
13855,5.1068353,52.086599
13856,5.1059217,52.0866425
7225,5.1063471,52.0867593
1472,5.106511,52.0868213
13863,5.1055229,52.0872561
13865,5.1056539,52.0874557
579,5.106922,52.087754
18599,5.1101194,52.0880405
22961,5.1102027,52.0880436
18600,5.1103989,52.0881383
18594,5.1097312,52.0884364
11372,5.1101037,52.088451
18595,5.1100185,52.0885342
18596,5.1103407,52.0886201
11380,5.1086304,52.0886564
5439,5.1087416,52.0886953
18597,5.1106512,52.0887298
13875,5.1065218,52.0878805
260,5.1066066,52.0881408
11628,5.1074666,52.0881851
13888,5.1051765,52.0885074
7213,5.1044518,52.0888747
13895,5.107032,52.0888865
20910,5.1064126,52.0890317
20911,5.1062625,52.0890814
20908,5.1063336,52.0890959
19456,5.1075036,52.0891466
17678,5.1109818,52.0887924
11739,5.109006,52.0887943
18598,5.1109423,52.0888347
5445,5.1091411,52.0888388
17679,5.1105398,52.088849
17359,5.1088686,52.0889532
26654,5.1083379,52.0890143
11364,5.1096567,52.0890327
11366,5.1099753,52.0891478
18608,5.1091884,52.0891601
10874,5.1086628,52.0891775
11367,5.1100677,52.0891846
18605,5.1091176,52.0891978
18606,5.1091453,52.0892074
18607,5.1091792,52.0892169
10406,5.1088223,52.0892293
11359,5.1084398,52.0892396
18609,5.1091171,52.0892397
11738,5.1086837,52.0892612
10928,5.108911,52.0892622
18616,5.1107655,52.0893041
5443,5.1090518,52.0893056
18615,5.11069,52.0893401
18614,5.1107239,52.0893495
16589,5.1085483,52.089356
24924,5.1093294,52.0893581
18613,5.1107578,52.0893609
24925,5.1106745,52.0893938
10926,5.1109695,52.089394
11379,5.1088129,52.0894016
1962,5.1177548,52.0891126
1968,5.1180369,52.0891143
15519,5.1180992,52.0891451
15520,5.117636,52.0891696
1986,5.1181504,52.0891733
15526,5.1167708,52.0892405
15536,5.1180007,52.08935
15541,5.1170286,52.0893956
15544,5.1169876,52.0894202
10353,5.1180643,52.0894408
2136,5.1196051,52.0889282
2142,5.1185222,52.0889355
15505,5.1196354,52.088943
22923,5.1197442,52.0889652
3723,5.1183681,52.0890818
7008,5.1186635,52.0893716
7010,5.1192284,52.0894104
2137,5.118437,52.0896339
23998,5.118514,52.0897238
23999,5.1184933,52.0897511
103,5.1133026,52.0892253
15525,5.1140647,52.0892367
15530,5.114154,52.0892635
839,5.1138359,52.0892705
5477,5.1135997,52.0893831
5478,5.11326,52.0894221
640,5.1129666,52.089443
838,5.1133866,52.0894548
10789,5.1130806,52.0894783
5473,5.1128957,52.0895128
22815,5.117488,52.0894472
15547,5.1167462,52.0894474
2150,5.1180568,52.0894617
15549,5.1166848,52.089477
2144,5.1181276,52.0894792
1966,5.1167089,52.089485
15550,5.1169167,52.0894864
15552,5.1167557,52.0894929
1972,5.1167628,52.089496
2133,5.1182161,52.0894998
15554,5.1174735,52.0895047
15555,5.1168198,52.0895081
1967,5.1168347,52.0895118
15558,5.1169034,52.089524
1965,5.1168861,52.0895244
15560,5.1175842,52.0895296
1982,5.1176498,52.0895394
2147,5.1180604,52.0895516
15562,5.117908,52.0895646
2123,5.1181871,52.0895779
15557,5.1160342,52.0895218
1978,5.1159032,52.0895877
1984,5.1157256,52.0895948
1979,5.1159515,52.0895995
15565,5.1153183,52.0896061
1981,5.115992,52.0896138
1983,5.1160345,52.0896232
6965,5.1163048,52.0896291
1985,5.1160712,52.0896315
22817,5.1164596,52.0896639
22816,5.1166372,52.0895812
15564,5.1180099,52.0895884
19620,5.1179884,52.0896066
19621,5.1179884,52.0896066
15568,5.1167156,52.089695
24000,5.1182565,52.0897284
1961,5.1178886,52.0897621
6988,5.1179839,52.0897786
1987,5.1166812,52.0897976
1964,5.1166204,52.0898076
3706,5.1181056,52.0898281
6986,5.1181673,52.0898354
1974,5.1177947,52.0898429
3699,5.1182668,52.0898792
1973,5.1177544,52.0898891
7009,5.117736,52.0899138
15588,5.1173946,52.0899178
23100,5.1177125,52.0899321
1957,5.1177044,52.0899651
5555,5.1167094,52.0899979
3703,5.1195938,52.0900991
3709,5.1190956,52.0901033
5543,5.1184528,52.0901115
3717,5.1196551,52.0901136
3707,5.1191651,52.0901281
2135,5.1200646,52.0901295
3701,5.1192402,52.090138
3716,5.1197761,52.0901584
3702,5.1193368,52.090166
3704,5.1193824,52.0901808
1960,5.1176794,52.090006
10354,5.1176712,52.0900425
440,5.1170841,52.0900796
4039,5.1174606,52.0901039
5550,5.1173863,52.0901143
5544,5.1175629,52.0901359
5548,5.11737,52.090153
26648,5.1175,52.0902096
5545,5.1174488,52.0902968
5551,5.1172675,52.090297
19455,5.1095045,52.089422
5441,5.1089381,52.089424
17502,5.1082585,52.0894499
16810,5.1091517,52.0894849
92,5.1091455,52.0894929
11078,5.1096134,52.0895171
5440,5.1113498,52.0895586
18604,5.1103349,52.0895619
5438,5.1097612,52.0895687
11377,5.1096387,52.0895999
18610,5.1102787,52.0896032
11079,5.1095192,52.0896088
18611,5.1103126,52.0896117
11023,5.1112998,52.089616
5436,5.1098993,52.0896186
18612,5.1103495,52.0896221
18603,5.1102934,52.0896429
11378,5.1099287,52.0896944
11376,5.1098126,52.0897138
5433,5.1100058,52.0897169
20909,5.1066341,52.0893104
19553,5.1071286,52.0893789
13910,5.1035654,52.0896264
19009,5.1068097,52.0896289
20149,5.1052079,52.0896331
21049,5.1042874,52.0897753
13919,5.1071275,52.0897881
13921,5.1050319,52.0898387
13923,5.1037823,52.0899369
13924,5.106916,52.0900108
21379,5.1005885,52.0896025
26652,5.1005202,52.0896426
13911,5.101324,52.0896528
26651,5.1004956,52.0896827
13914,5.1010377,52.0896961
13916,5.1031076,52.0897169
11431,5.1002273,52.0897932
13920,5.1029843,52.08983
26591,5.1031886,52.0898772
13922,5.1022755,52.0899354
5444,5.1101916,52.0897191
17358,5.1110895,52.089747
5437,5.1103238,52.0897608
19454,5.108577,52.0897992
16811,5.110097,52.0898203
5442,5.1105176,52.0898287
23040,5.1102845,52.0898327
5434,5.1105988,52.0898584
5435,5.1105988,52.0898584
18590,5.1091761,52.0898627
418,5.1128351,52.0896281
23087,5.1141693,52.0896473
673,5.1127324,52.0898692
5481,5.1125197,52.0899209
5480,5.1125968,52.0900146
5474,5.112529,52.0900874
20418,5.1118455,52.0901394
18832,5.1124291,52.0902037
20119,5.1117129,52.0902503
23708,5.1123351,52.0902893
11024,5.1109039,52.089868
19453,5.1088113,52.0898799
11371,5.1105012,52.0898883
18591,5.1095177,52.0899534
18602,5.1109565,52.0899686
19452,5.1090839,52.0899706
17360,5.1109315,52.0899929
5432,5.1107563,52.0900526
18592,5.109805,52.0900607
19449,5.1093896,52.0900634
19006,5.1105399,52.0901137
16590,5.1106364,52.0901273
18593,5.1100883,52.090137
18442,5.1104281,52.0901388
17361,5.1111027,52.0901461
19005,5.1107103,52.0901538
17676,5.1093077,52.0901763
18435,5.1105496,52.0902141
18434,5.1104318,52.0902568
18449,5.1105333,52.090261
13928,5.1050881,52.0901784
13930,5.1059274,52.0902189
13931,5.1058863,52.0902562
21050,5.1041825,52.090298
19711,5.1071577,52.0903099
13933,5.105025,52.0903134
13935,5.1040482,52.0904544
7326,5.1040723,52.0904627
13938,5.1043979,52.0905445
13939,5.1057539,52.0905832
18586,5.1088267,52.0902634
18581,5.1103562,52.0902754
18450,5.1105125,52.090304
18587,5.1091606,52.0903445
17677,5.1098751,52.0903642
18582,5.1087464,52.0903958
18588,5.1094595,52.0904208
18583,5.1090131,52.0904685
18993,5.1104201,52.0904836
18445,5.110299,52.0905074
22486,5.1223684,52.0893266
30,5.1233928,52.0893299
10444,5.123903,52.0893673
15542,5.1221618,52.0893973
22447,5.1237932,52.0895663
22484,5.1221671,52.0897029
2076,5.1226216,52.0897889
15589,5.1239338,52.0899548
19286,5.1239826,52.0901109
15592,5.1241155,52.0901515
15574,5.1192268,52.0897685
11303,5.1186302,52.0897982
3730,5.1202632,52.0898367
15578,5.1184169,52.0898509
2121,5.1187671,52.0898601
2131,5.1188657,52.0898818
3714,5.1190206,52.0899239
3708,5.1185194,52.0899326
15586,5.1188153,52.0899331
3728,5.1202208,52.0899373
11,5.1209929,52.0898173
2092,5.1214921,52.0898322
3727,5.1204652,52.0898327
2213,5.1211749,52.0898367
6723,5.1216719,52.0898603
2132,5.1204301,52.0898759
10263,5.1209517,52.0898833
15590,5.1218948,52.0899655
2139,5.1203652,52.0899778
2093,5.1208235,52.0899803
3712,5.1190937,52.0899433
3711,5.1191569,52.0899623
3735,5.1201933,52.0899747
25816,5.1196051,52.0899846
2125,5.1192293,52.0899857
2138,5.1193038,52.0900084
3719,5.1189103,52.0900555
3718,5.1189749,52.0900769
3713,5.1195241,52.0900782
6938,5.1202903,52.0900815
19105,5.1219,52.0899823
6724,5.1210024,52.0899943
3742,5.1203507,52.0899974
6711,5.1209208,52.090054
3731,5.1203022,52.0900592
15591,5.1206457,52.0901433
6726,5.1207582,52.0901923
2214,5.1207321,52.0902231
2204,5.1207056,52.0902619
26658,5.1211995,52.090369
3715,5.1194519,52.0901853
3721,5.1202002,52.0902047
2145,5.1200005,52.0902289
3722,5.1201901,52.0902426
3710,5.1196321,52.0902435
3705,5.1196828,52.0902632
3734,5.120171,52.0902748
19104,5.1201328,52.0902885
7002,5.1198306,52.0902892
3700,5.1199376,52.0903241
18212,5.1223339,52.0902439
21062,5.1222253,52.0902581
21061,5.1222452,52.0902863
4041,5.1221719,52.0903011
21060,5.1223189,52.0903777
2072,5.1233895,52.0904604
2203,5.1222726,52.0905019
4030,5.1225644,52.0905049
21059,5.1223468,52.0905144
21065,5.122168,52.0905561
15597,5.1189538,52.090344
15598,5.1194071,52.0903532
1959,5.1200372,52.0904059
15599,5.1201995,52.0904132
5542,5.1184393,52.0904254
6991,5.1201411,52.0904411
5541,5.118408,52.0905209
5536,5.1199562,52.0905269
5540,5.1201244,52.0905354
15607,5.1188338,52.0905686
2069,5.1219725,52.0903715
26657,5.1211873,52.0903944
2205,5.1206293,52.0904188
2209,5.1207851,52.0904519
2201,5.1209288,52.0904861
15601,5.1205337,52.090491
15606,5.1204518,52.0905294
2058,5.1207072,52.0905471
2059,5.1207541,52.0905582
2060,5.1207541,52.0905582
6996,5.1183778,52.0905916
5538,5.1200919,52.0906149
5535,5.1200686,52.0906839
6972,5.118493,52.0907281
23393,5.1194134,52.0907282
6969,5.1185644,52.0907343
6966,5.1186226,52.0907407
6959,5.1188873,52.0907696
15619,5.1187586,52.090777
15620,5.1202878,52.0907792
21827,5.1006886,52.0790137
21828,5.1006554,52.0790492
21829,5.1006231,52.0790841
18222,5.1001363,52.0794455
155,5.1001363,52.0794455
13607,5.0997326,52.0795092
13608,5.0999043,52.0795758
21809,5.1005191,52.0796922
21810,5.1006719,52.0797444
13612,5.0999001,52.0797733
13593,5.0956011,52.0789483
24818,5.0956614,52.0789502
13601,5.0966324,52.0793219
13609,5.095135,52.0795801
7301,5.0945393,52.0796446
7305,5.0943693,52.0797602
7304,5.0946042,52.0798444
7303,5.0948305,52.0799267
9016,5.095021,52.0799285
243,5.096066,52.0800889
24780,5.093343,52.0793293
4057,5.093025,52.0796186
7309,5.0942353,52.0797139
7308,5.0942589,52.0797224
13613,5.0919474,52.0798059
25015,5.0928982,52.080353
25014,5.0928827,52.0803695
25013,5.0928657,52.0803863
25012,5.0928487,52.0804034
20875,5.0917968,52.0804051
13615,5.0994242,52.0798269
18283,5.0995874,52.0798752
7312,5.0975609,52.0803693
24781,5.0971866,52.0805663
24784,5.0970711,52.080664
24782,5.0969909,52.0806794
24783,5.0970362,52.0806828
13627,5.0974914,52.0812402
20662,5.0974548,52.0812679
20659,5.0970275,52.0814207
25011,5.0928355,52.0804203
24788,5.0922188,52.0806276
24786,5.0918269,52.0806442
24785,5.092112,52.080769
13622,5.0925274,52.0807846
24789,5.0921349,52.0808755
24787,5.0919737,52.0809213
20876,5.0919943,52.0810673
24777,5.0939631,52.081077
13624,5.0921931,52.0811515
7297,5.0955496,52.0801741
13620,5.0958917,52.0803074
20660,5.096262,52.0806807
248,5.0965082,52.0814091
13630,5.0963076,52.0817097
24817,5.0944956,52.0820201
24816,5.0944805,52.0820352
24794,5.0958142,52.0821552
24795,5.0957397,52.0822299
24797,5.0958001,52.0822676
21811,5.1008702,52.0797862
13614,5.0998687,52.0798239
21812,5.1011394,52.0798818
13616,5.1000782,52.0799017
13617,5.1000078,52.079957
21813,5.1013029,52.0799687
21814,5.1014566,52.0800226
13619,5.1013947,52.0802581
13642,5.0998513,52.0828343
13647,5.0999345,52.0832014
24796,5.0958199,52.0822763
13639,5.0963336,52.0825041
2998,5.09531,52.0825534
24793,5.0966594,52.0827922
13641,5.0966147,52.0827938
24792,5.0966169,52.0828142
13646,5.0965086,52.0831091
25836,5.0957206,52.0846777
13665,5.0947825,52.0847099
13666,5.0962367,52.0849917
20661,5.0971092,52.0814257
13637,5.0974324,52.0822384
13640,5.0975334,52.0825644
10276,5.0989002,52.0827497
24790,5.096732,52.0827563
24791,5.0966914,52.082776
13648,5.0993263,52.0832537
13656,5.0977547,52.083995
7273,5.0969376,52.0853221
13847,5.0977385,52.0858848
13650,5.0997939,52.0832797
16792,5.0998252,52.0835381
13841,5.1010942,52.0840559
13842,5.1008599,52.0841897
13843,5.1007193,52.0842799
13844,5.101155,52.0842906
13845,5.101114,52.0843098
13858,5.0998002,52.0868558
258,5.0997982,52.0870017
13860,5.0998311,52.0871946
24472,5.0817046,52.0817868
20882,5.0779391,52.0820439
5164,5.0791812,52.0825159
12186,5.0791495,52.0825493
5165,5.0791705,52.0825604
24829,5.081081,52.0827684
19724,5.0743237,52.0828045
13643,5.081074,52.0828599
24832,5.08103,52.0831191
21382,5.0816035,52.0832153
21385,5.0810956,52.0832226
13649,5.0810795,52.0832373
21383,5.0812932,52.0832423
21381,5.0816335,52.0832434
21386,5.0810835,52.0832897
21384,5.0812831,52.0833068
24834,5.0809725,52.0834141
13651,5.0808906,52.0834399
24833,5.0809631,52.0834611
13667,5.0804796,52.0850131
1074,5.0731112,52.0857983
1073,5.0731112,52.0857983
1209,5.0729437,52.0859244
1208,5.0728682,52.0859701
24425,5.0760891,52.086057
24424,5.0759361,52.0863103
24423,5.0757793,52.0865558
18409,5.0812452,52.0872643
13702,5.0809109,52.0873663
13704,5.0814545,52.0873896
21578,5.0816618,52.0873981
19025,5.0804303,52.0874017
17110,5.0811884,52.0874681
13708,5.0812507,52.0876043
20894,5.0848471,52.0808214
21149,5.0855319,52.08083
13621,5.0854866,52.0808635
20896,5.0845237,52.0808738
13623,5.0853461,52.0809251
7283,5.0824414,52.0811318
11439,5.0824564,52.0811653
13626,5.0860829,52.0814215
24830,5.0839597,52.0820462
13636,5.0836612,52.0821436
21855,5.090343,52.0816407
13632,5.0899785,52.0816467
21854,5.0903025,52.0816503
21856,5.0909528,52.0817016
21866,5.0909938,52.0817051
13629,5.0910218,52.081714
21865,5.0911575,52.081719
13631,5.0911694,52.0817222
21864,5.0911995,52.0817239
21862,5.0916069,52.0817813
21861,5.0916428,52.0817865
21863,5.0909858,52.0818459
21858,5.0909646,52.0818691
21857,5.0905411,52.0819114
13635,5.0911287,52.0821418
24821,5.0903463,52.0823296
24822,5.0902331,52.0823911
24823,5.0903256,52.0825847
24825,5.0894455,52.0826832
24826,5.0893927,52.0827035
13625,5.0862349,52.0813766
24474,5.0882967,52.0821923
7281,5.0879749,52.0822633
13638,5.0880869,52.0823886
24827,5.0891229,52.0825911
24828,5.0891248,52.0826311
48,5.0881529,52.082751
49,5.0871402,52.0830186
13645,5.086597,52.0830725
13652,5.0878581,52.0837171
13634,5.0935382,52.0817344
257,5.0934988,52.0817384
13633,5.0917212,52.0817991
21860,5.0918654,52.0818094
21859,5.0919093,52.0818143
7274,5.0933312,52.0833441
13659,5.0933427,52.0841547
13662,5.0931265,52.084223
223,5.0932056,52.0842425
13663,5.09295,52.0842719
24831,5.0828957,52.0821784
13653,5.0841182,52.0837394
13655,5.0832045,52.0839369
13657,5.0836592,52.0840093
13658,5.0841432,52.084069
13660,5.0836132,52.0842022
56,5.0832993,52.0843418
13664,5.0833229,52.08435
13679,5.0859764,52.086123
7277,5.0859637,52.0862473
13644,5.090402,52.0830485
24824,5.0902162,52.0830606
13661,5.0892328,52.0842379
7272,5.0915926,52.0847421
13668,5.0909931,52.085142
13674,5.0912394,52.0859952
20710,5.0914615,52.0860901
23807,5.090701,52.0860934
23808,5.0906736,52.0860986
23809,5.0906463,52.0861032
13654,5.0877819,52.0837664
13669,5.0865273,52.0854878
17594,5.0867782,52.08555
13670,5.0871813,52.0857189
13687,5.0865876,52.0866513
13697,5.0863247,52.0869749
13713,5.0883801,52.0876892
13718,5.0866018,52.088008
21443,5.0876166,52.0886295
13721,5.0876864,52.0887299
23810,5.0906166,52.0861099
13680,5.0905045,52.0862116
23811,5.0904298,52.086271
23812,5.0904312,52.0862925
23813,5.0904359,52.0863136
23856,5.0900124,52.0863284
23814,5.0904359,52.0863325
23815,5.0904406,52.0863504
13682,5.0900433,52.0863836
13684,5.0897206,52.0863988
23855,5.0897747,52.0864107
23854,5.0898539,52.0864362
23853,5.0899087,52.0864513
23852,5.0900002,52.0864791
23847,5.0901397,52.0864814
13686,5.0896844,52.0865313
23851,5.0896785,52.0865417
23846,5.089978,52.086551
23850,5.0897559,52.0865626
23849,5.0898087,52.0865817
14,5.0938185,52.0844504
7271,5.0929049,52.084916
13671,5.0921417,52.0858485
20860,5.0939051,52.0862319
13683,5.0924027,52.0864387
13688,5.0918274,52.0866523
13691,5.0918844,52.0867148
7275,5.0924747,52.086833
13694,5.0943406,52.0868382
13700,5.0926429,52.0870756
13672,5.0958908,52.0859841
13673,5.0957779,52.0859904
20658,5.0958508,52.0860004
13675,5.0957525,52.0860052
13676,5.0958858,52.0860067
13677,5.095658,52.0860288
20657,5.0957289,52.0860385
13678,5.0957677,52.0860666
20656,5.0957228,52.0860756
3,5.0948291,52.0866065
13848,5.0989592,52.0858892
13854,5.0984802,52.0865504
13857,5.0996528,52.0867762
13879,5.0972609,52.0879968
13880,5.0988801,52.0880424
13881,5.0989962,52.088146
13882,5.0989531,52.0881915
13883,5.0989529,52.0882251
13884,5.0987659,52.0882631
13885,5.0986824,52.0883894
4014,5.094436,52.0868156
22935,5.0962204,52.0869612
13862,5.0951576,52.087271
4194,5.0951909,52.0872857
4195,5.0954003,52.0874244
20664,5.0954414,52.0874293
20665,5.095545,52.087553
13866,5.0955829,52.0875558
13870,5.0951073,52.087663
26650,5.0951237,52.0876642
259,5.0998186,52.0872179
13861,5.0998036,52.0872306
13864,5.0999078,52.0873581
13867,5.1004832,52.0875865
13868,5.1006618,52.0876374
13869,5.1008327,52.0876863
13872,5.1001941,52.0877587
13874,5.1007502,52.0878105
13876,5.1006678,52.0879184
13877,5.1008231,52.0879668
23823,5.092611,52.08709
23822,5.0926619,52.0871184
23821,5.0927365,52.0871607
23824,5.0922413,52.0876052
13709,5.0922237,52.087618
23825,5.092196,52.0876226
23826,5.0921649,52.0876377
23827,5.0921243,52.0876522
13712,5.092135,52.0876529
16952,5.0936226,52.0884472
13871,5.0951283,52.0877581
13873,5.0949901,52.0877649
4553,5.0951492,52.0878003
20663,5.0951743,52.0879065
13878,5.0951569,52.0879868
23545,5.0953185,52.0880041
20855,5.0945709,52.0880671
7241,5.0950249,52.0881293
7240,5.0960536,52.0881729
13894,5.0952513,52.0888821
13886,5.0970625,52.0884309
13890,5.0982445,52.0887205
13891,5.0983339,52.088729
13897,5.0993431,52.0890054
22753,5.0994431,52.0890184
4552,5.0983959,52.0891371
20958,5.0990083,52.0891566
20956,5.0992546,52.0892349
20960,5.0987782,52.089371
13904,5.0989302,52.0894777
13887,5.1004894,52.0884312
13889,5.1003484,52.0885846
13892,5.1005098,52.0887506
13893,5.1009494,52.0887576
13896,5.1019984,52.0889914
13901,5.1017603,52.0891886
13905,5.1016815,52.0894212
13906,5.1003751,52.0894285
13908,5.0998838,52.0895817
26653,5.1005474,52.0895888
13899,5.0966072,52.0890453
18992,5.0954146,52.0890556
21269,5.0952443,52.089157
13902,5.0952752,52.0892377
13903,5.0946575,52.0892425
269,5.0952145,52.0892764
13917,5.0960775,52.0897278
20858,5.0946766,52.0900772
20666,5.0963287,52.090164
13927,5.0964168,52.0902475
13710,5.0811328,52.0876356
13711,5.0814021,52.087651
13716,5.0812974,52.0878918
13717,5.080835,52.0879444
13720,5.0798501,52.088299
20123,5.0809546,52.0884775
24050,5.0761942,52.0886231
24047,5.0761861,52.0886408
24048,5.0761727,52.0886581
24049,5.0761667,52.0886759
18912,5.0714617,52.08848
24054,5.0756282,52.0899317
24053,5.0756162,52.0899523
24052,5.0756551,52.089977
24051,5.0756483,52.0899943
13724,5.0810571,52.0900239
13725,5.0813022,52.0900399
13726,5.080845,52.0900417
13727,5.0809128,52.0903574
13729,5.081429,52.0904115
13730,5.0813034,52.0904322
17757,5.0859963,52.0862474
13681,5.0853911,52.0863676
101,5.0856999,52.0865952
20177,5.0852529,52.0866388
13690,5.0844747,52.0866864
13692,5.08513,52.0867166
21442,5.0851223,52.0867369
642,5.0855477,52.0868126
13693,5.0844245,52.0868326
13695,5.0853168,52.0868585
13685,5.0899462,52.0866076
23848,5.0899002,52.0866095
11751,5.0900581,52.0866123
23836,5.0904708,52.0866524
13689,5.089847,52.0866619
23837,5.0903727,52.0867115
23839,5.0902011,52.0869057
23840,5.0901558,52.0869665
23841,5.0901162,52.0870268
23817,5.0899888,52.0870854
13696,5.0859416,52.0869555
13698,5.0852828,52.0869904
20122,5.0850557,52.0870384
17767,5.0849403,52.0870524
13699,5.0850489,52.0870659
21441,5.0853238,52.0870874
17768,5.0849385,52.0871081
17769,5.0849165,52.0871608
17770,5.0849028,52.0872139
17959,5.0852906,52.0872911
23838,5.0900869,52.0870865
23816,5.0899803,52.0871022
23818,5.0899756,52.0871219
23819,5.0899709,52.0871421
23820,5.0899662,52.0871595
23843,5.0899935,52.087374
13703,5.0900008,52.0873895
23842,5.0900077,52.0874053
23845,5.0898172,52.0874418
13706,5.0898193,52.0874582
23844,5.089828,52.0874766
19344,5.0901426,52.0876059
13714,5.0907661,52.0877009
23835,5.0907769,52.0877136
23834,5.0908226,52.0877162
23831,5.0913461,52.0877432
23830,5.0913961,52.0877432
11752,5.0912561,52.0877923
23828,5.0915697,52.0878133
13715,5.0915648,52.0878291
23829,5.0915527,52.0878423
13719,5.0906166,52.0880869
23833,5.090751,52.0881535
23832,5.0908604,52.0881593
23806,5.0901737,52.0883465
17880,5.0899568,52.0884674
18943,5.0900035,52.0886397
10682,5.0899211,52.0887215
7278,5.0899465,52.0887888
10681,5.0897028,52.0888141
10851,5.0848862,52.0873337
13701,5.0849896,52.0873472
17881,5.0853707,52.0873685
13705,5.0842506,52.0874545
13707,5.0832857,52.0875993
7276,5.0834245,52.0880215
13723,5.0846633,52.0900021
13728,5.0841159,52.0903994
13733,5.0832005,52.0905384
13734,5.0827979,52.0906632
13898,5.0912708,52.089043
13900,5.0913532,52.0890853
21431,5.0901807,52.0900942
21432,5.0902641,52.0901043
7246,5.0905544,52.0901603
21433,5.0902636,52.0902698
13940,5.0914435,52.0905834
40,5.0912102,52.0906187
4800,5.090577,52.0907414
2539,5.0901925,52.0908991
11424,5.0875045,52.0888985
11425,5.0880111,52.0889607
7280,5.0876384,52.0894364
7279,5.0880397,52.0897225
13722,5.0881325,52.0898016
13948,5.0888326,52.0908633
21440,5.0882746,52.091228
13959,5.0882596,52.0913055
13961,5.0883602,52.0913874
21437,5.0882405,52.0914099
13957,5.0900027,52.0911818
39,5.0902081,52.0912299
13962,5.0896044,52.0913969
10251,5.0916721,52.09141
10253,5.0912943,52.091422
10380,5.0910481,52.091436
10379,5.0907895,52.0914401
16715,5.09045,52.0914855
23706,5.0913822,52.0916158
23705,5.0905488,52.0916465
13907,5.0980331,52.0895117
13909,5.0991473,52.0895536
13912,5.0994182,52.0896251
20955,5.099378,52.0896568
11753,5.0994201,52.0896667
20959,5.0994106,52.0896944
20957,5.0993133,52.0897077
13918,5.0992405,52.0897863
21319,5.098013,52.0898908
7270,5.0989696,52.0899309
21454,5.0925001,52.0890586
20856,5.0936978,52.0890819
20857,5.0942915,52.089205
21455,5.0917951,52.0894026
13913,5.0918686,52.0896951
13915,5.0921409,52.0897102
268,5.0935876,52.0903328
13937,5.0929616,52.090629
13943,5.0933203,52.0906699
13945,5.0934835,52.0907122
21320,5.0986278,52.0900037
13925,5.0993845,52.0900788
3827,5.0975756,52.0907485
24327,5.0971951,52.0907594
20672,5.0972981,52.0908758
20669,5.0973612,52.0909068
4114,5.0977401,52.0909193
10963,5.0977944,52.0909507
13951,5.0973292,52.0909572
21256,5.097818,52.0909843
20859,5.0945042,52.0906415
13944,5.094438,52.090672
4835,5.0947685,52.0906953
20668,5.0954789,52.0907984
20667,5.0956643,52.0908116
