ID,Traffico,no_existing_chg,centroid_x,centroid_y,Colore
81,15366.962684425102,0,-0.046321198684741174,51.4735,deepskyblue
82,6805.285180355574,11,-0.05411542731880112,51.487,lightskyblue
83,5467.633411688068,9,-0.046321198684741174,51.5005,lightskyblue
84,28354.757116848912,7,-0.05411542731880112,51.514,royalblue
85,9900.582286233175,6,-0.046321198684741174,51.5275,deepskyblue
86,12194.724905562021,0,-0.05411542731880112,51.541000000000004,deepskyblue
87,3702.2478296756813,0,-0.046321198684741174,51.554500000000004,lightskyblue
88,6094.012821298238,1,-0.03852697005068123,51.46,lightskyblue
89,9009.08860076785,0,-0.030732741416621284,51.4735,lightskyblue
90,892.6061453470363,3,-0.03852697005068123,51.487,lightskyblue
91,837.1987386930925,3,-0.030732741416621284,51.5005,lightskyblue
92,20771.551649296394,6,-0.03852697005068123,51.514,deepskyblue
