,0
0,0.25575757575757574
1,0.24703030303030324
2,0.28646464646464637
3,0.29066666666666674
4,0.23636363636363664
5,0.2712727272727275
6,0.21696969696969712
7,0.379878787878788
8,0.23151515151515165
9,0.22375757575757593
10,0.29454545454545455
11,0.3018181818181818
12,0.2937373737373739
13,0.31070707070707076
14,0.24282828282828273
15,0.31636363636363635
16,0.23959595959595942
17,0.31151515151515136
18,0.2743434343434343
19,0.2856565656565658
20,0.21696969696969698
21,0.37696969696969695
22,0.35393939393939394
23,0.2597979797979797
24,0.18141414141414122
25,0.31474747474747455
26,0.36
27,0.19515151515151544
28,0.27999999999999975
29,0.37454545454545457
30,0.18626262626262607
31,0.3325252525252527
32,0.3296969696969697
33,0.2872727272727273
34,0.25818181818181807
35,0.2557575757575759
36,0.29616161616161596
37,0.36080808080808063
38,0.2525252525252527
39,0.21292929292929275
40,0.3123232323232324
41,0.24525252525252517
42,0.3171717171717171
43,0.27151515151515154
44,0.3006060606060606
45,0.26545454545454544
46,0.296969696969697
47,0.3195959595959597
48,0.39232323232323213
49,0.04404040404040395
50,0.29292929292929276
51,0.27595959595959607
52,0.3090909090909091
53,0.17333333333333334
54,0.27151515151515154
55,0.25696969696969696
56,0.33898989898989906
57,0.2218181818181817
58,0.2905050505050506
59,0.5030303030303027
60,0.28727272727272757
61,0.24282828282828273
62,0.5070707070707072
63,0.25333333333333335
64,0.28161616161616165
65,0.2109090909090909
66,0.25212121212121213
67,0.24121212121212093
68,0.3632323232323231
69,0.0682828282828282
70,0.36565656565656574
71,0.1296969696969697
72,0.1806060606060606
73,0.4189898989898988
74,0.34707070707070725
75,0.07070707070707088
76,0.24848484848484848
77,0.30787878787878786
78,0.28323232323232345
79,0.3155555555555555
80,0.29292929292929276
81,0.27191919191919184
82,0.22343434343434362
83,0.2888888888888891
84,0.36565656565656574
85,0.16525252525252543
86,0.3268686868686867
87,0.32727272727272727
88,0.2921212121212121
89,0.30747474747474757
90,0.272727272727273
91,0.27191919191919184
92,0.4715151515151515
93,0.14424242424242426
94,0.30101010101010117
95,0.22585858585858604
96,0.32525252525252546
97,0.24444444444444427
98,0.4084848484848485
99,0.1296969696969697
100,0.3220202020202021
101,0.31393939393939396
102,0.33252525252525217
103,0.39555555555555544
104,0.18707070707070725
105,0.3115151515151515
106,0.3187878787878788
107,0.2638383838383838
108,0.19595959595959633
109,0.0
110,0.32727272727272727
111,0.3082828282828282
112,0.2210101010101009
113,0.2436363636363635
114,0.20646464646464638
115,0.23393939393939367
116,0.33818181818181847
117,0.28323232323232334
118,0.2646464646464646
119,0.031111111111110926
120,1.0
121,0.11393939393939394
122,0.2121212121212124
123,0.24767676767676758
124,0.21292929292929288
125,0.4189898989898991
126,0.3268686868686867
127,0.1709090909090909
128,0.3018181818181817
129,0.32929292929292936
130,0.28484848484848513
131,0.3333333333333333
132,0.6896969696969697
133,0.14909090909090936
134,0.44727272727272754
135,0.21858585858585877
136,0.15717171717171727
137,0.2856565656565655
138,0.2185858585858585
139,0.3632323232323231
140,0.25494949494949515
141,0.3599999999999997
142,0.3563636363636364
143,0.19757575757575757
144,0.263030303030303
145,0.3478787878787879
146,0.3325252525252527
147,0.33898989898989906
148,0.3478787878787879
149,0.25494949494949487
150,0.2727272727272727
151,0.2622222222222224
152,0.29131313131313125
153,0.3103030303030303
154,0.26545454545454544
155,0.31393939393939396
156,0.15393939393939393
157,0.32363636363636333
158,0.285818181818182
159,0.14585858585858605
160,0.25769696969696987
161,0.3123232323232324
162,0.27612121212121205
163,0.03272727272727273
164,0.1426262626262627
