detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
FA6_D15,43929.642857142855,192.0,0.11071043164389475,,,0.022826152226813,0.003361600382052,1.0,94.0,8.6572896,50.1110944
FA6_D16,45820.454545454544,171.5909090909091,0.11555818808199181,,,0.022105353601219,0.003432070804716,1.0,93.0,8.6572453,50.1111064
FA6_D17,43050.0,409.0,0.1846669035046189,,,0.148512047736973,0.045246195968329,1.0,38.0,8.6580084,50.1108596
FA6_D18,43050.0,406.1666666666667,0.16142756669609637,,,0.151017671016377,0.045789548893781,1.0,39.0,8.6580473,50.1108742
FA6_D19,43498.94366197183,256.90140845070425,0.08388882757912218,,,0.138717943313168,0.048147014145545,1.0,40.0,8.6580808,50.1108931
FA6_D2,49474.137931034486,67.5,0.27398474813877854,1.0,,0.30428364590673,0.003609109258359,1.0,83.0,8.657128,50.110657
FA6_D24,43050.0,408.375,0.17942739054008766,,,0.148512047736973,0.048361066683752,1.0,38.0,8.6580393,50.1108398
FA6_D25,43050.0,405.4583333333333,0.15310204925360502,,,0.151017671016377,0.048763402616151,1.0,39.0,8.6580768,50.1108553
FA6_D27,43232.63157894737,407.8315789473684,0.07508186460796155,,,0.266417623562956,0.203013996895006,1.0,77.0,8.6577187,50.1106153
FA6_D28,43232.63157894737,406.65263157894736,0.07523104876244972,,,0.266417623562956,0.199717109149588,1.0,77.0,8.6577563,50.1105981
FA6_D29,43050.0,412.625,0.07019605208326268,,,0.267581852190205,0.204063120489182,1.0,37.0,8.6577496,50.1106368
FA6_D3,44262.45487364621,120.51985559566786,0.41087542656670123,1.0,,0.30241265609427,0.00374182325083,1.0,84.0,8.657087,50.110664
FA6_D30,43050.0,409.875,0.07019986329255282,,,0.267581852190205,0.200459914796579,1.0,37.0,8.6577952,50.1106222
FA6_D31,43148.78048780488,408.7108013937282,0.09586873997102355,,,0.266102624656833,0.202265748465576,1.0,36.0,8.6577791,50.1106601
FA6_D32,43260.83916083916,406.4055944055944,0.09854142209033032,,,0.266102624656833,0.198869796695424,1.0,36.0,8.657822,50.1106472
FA6_D33,43050.0,510.7916666666667,0.10650925790822063,,,0.397355046218115,0.291361113334367,1.0,87.0,8.6564272,50.1117627
FA6_D34,43050.0,501.75,0.09686287456088598,,,0.397355046218115,0.294338027494755,1.0,87.0,8.6564567,50.1117437
FA6_D35,43050.0,547.5833333333334,0.10926332140410387,,,0.396031302224499,0.289335647809118,1.0,88.0,8.6564582,50.1117885
FA6_D36,43050.0,550.7083333333334,0.10907752873720948,,,0.396031302224499,0.292488277361274,1.0,88.0,8.656485,50.1117653
FA6_D37,43660.63829787234,307.36170212765956,0.05362554816207705,,,0.39293191830153,0.288899871208551,1.0,89.0,8.656494,50.1118181
FA6_D38,43660.63829787234,307.1063829787234,0.05344134842532181,,,0.39293191830153,0.292188101900251,1.0,89.0,8.6565297,50.1117994
FA6_D4,47164.541832669325,103.17131474103586,0.3722964412694275,1.0,,0.300573196230671,0.003253727800884,1.0,85.0,8.657046,50.11067
FA6_D5,47725.506072874494,83.27125506072875,0.026022334182471556,1.0,,0.30428364590673,0.030031783470363,1.0,83.0,8.657019,50.11043
FA6_D6,44102.15053763441,181.59139784946237,0.05867989110547868,,,0.30241265609427,0.03039688510171,1.0,84.0,8.656977,50.110435
FA6_D7,46084.79087452471,123.05703422053232,0.03545594596137565,1.0,,0.300573196230671,0.029697134788778,1.0,85.0,8.656936,50.110443
FA6_D8,43271.32867132867,401.3286713286713,0.11605367390425889,,,0.414111009291363,0.028440674625365998,1.0,92.0,8.6566596,50.1110813
