detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
230,43127.09441489362,679.6336436170212,14.128997693954528,,54.565477061170206,,,,,,
232,43982.735148514854,352.61633663366337,7.2724370540025065,1.0,48.104249587458746,,,,,,
234,42955.083147608435,423.20726898679925,8.534840341422191,,53.9752489285102,,,,,,
413,43072.457767472675,548.4087446174229,11.249271412737182,,57.321389201722425,,,,,,
414,43076.510534563815,681.0057461257182,23.275269674001343,1.0,34.06152394219049,,,,,,
415,43083.60954590653,762.4772953264833,17.694450969285953,,49.27868743785217,,,,,,
416,43307.04105870377,526.8496776382763,12.052977953647101,,44.51082405836444,,,,,,
417,43081.908548707754,443.8628230616302,9.438508495833618,,48.48012044400265,,,,,,
418,43154.46695450017,443.0275655928263,15.974234665516729,,30.708557455994683,,,,,,
419,43038.476854156295,979.2792434046789,26.140285257160222,1.0,41.935335490293674,,,,,,
420,43049.00530503979,787.6213527851459,22.314996495168476,,38.52120424403183,,,,,,
421,43060.208643815204,1589.6194734227522,55.15303835296172,,49.886425583705915,,,,,,
422,43087.928464977645,1663.2608047690014,37.57797767612584,,45.81775128332506,,,,,,
423,43132.16180371353,544.3468169761273,12.905300923271131,,48.64072387267904,,,,,,
424,43102.12201591512,423.736074270557,8.482848605021855,,51.188486571618036,,,,,,
426,43047.31699238158,680.7585293143425,20.86753971409792,,41.0613805895992,,,,,,
427,43062.16619671587,444.70061370044783,11.577501052477519,,39.471403217780725,,,,,,
428,43101.905866755056,659.276102088167,14.616547119131559,,49.309126781571095,,,,,,
449,43128.88446215139,618.4402390438247,33.74753701059757,,21.79483255312085,,,,,,
450,43063.96680497925,1075.188049792531,23.878428287592513,,58.737976265560164,,,,,,
458,43098.4592445328,793.6302186878728,12.187796422632843,,78.53442147117296,,,,,,
459,43087.87016898109,1104.7850092019407,23.15150709576441,,49.332779488037474,,,,,,
2012,43109.29306339197,656.1407235313641,,1.0,48.114835711915035,,,,,,
2016,43037.06340009932,233.32560834298957,,1.0,36.681178612812445,,,,,,
2017,43037.06340009932,203.34447939082932,,1.0,47.077305081940075,,,,,,
2026,43037.06340009932,255.45638139380898,5.344086945235303,,47.70236715775534,,,,,,
2031,44805.09554140127,149.2484076433121,,1.0,35.42091295116773,,,,,,
2032,43443.27181208054,419.36577181208054,,1.0,53.488087248322145,,,,,,
2033,43053.82577012256,768.8208015899304,,1.0,43.27360052997681,,,,,,
2034,43250.250250250254,146.04804804804806,,1.0,32.74424424424424,,,,,,
