detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
00002PMA0001,43110.0,305.36597222222224,0.02876297222222222,1.0,,0.089651970400011,0.083074079570482,1.0,66.0,5.3784004,43.2901498
00003PMA0001,43110.0,202.04236111111112,0.14021444444444445,1.0,,0.063546979759742,0.055255082175368,1.0,47.0,5.3761741999999995,43.2958651
00005PMA0001,43110.0,239.21027777777778,0.12876104861111112,1.0,,0.119809956803043,0.09106671051842899,1.0,49.0,5.3783199,43.2965776
00005PMA0002,43110.0,94.705,0.02365191666666667,1.0,,0.068650257243578,0.037721967737174,1.0,48.0,5.377243,43.29621740000001
00006PMA0001,43110.0,24.721805555555555,0.008721784722222223,1.0,,0.144744156439235,0.138841155302235,1.0,51.0,5.3809095,43.29757510000001
00006PMA0054,43110.0,773.7352083333334,0.12946216666666668,1.0,,0.144222537082996,0.130994375120838,2.0,52.0,5.381090600000001,43.2978192
00007PMA0001,43110.0,198.98805555555555,0.03394225694444444,1.0,,0.199505088498489,0.182990272106661,1.0,56.0,5.3858328,43.2990442
00007PMA0004,43110.0,148.53402777777777,0.02248346527777778,1.0,,0.275211882809571,0.251741689862729,1.0,55.0,5.3858757,43.299212
00007PMA0032,43110.0,374.85229166666664,0.025364916666666668,1.0,,0.102541882763621,0.0801112737663,2.0,54.0,5.3848913,43.2990705
00008PMA0002,43110.0,-1.0,-0.01,1.0,,0.255831724299979,0.119100583780364,2.0,62.0,5.3740633,43.2902504
00010PMA0003,43110.0,208.57659722222223,0.040631201388888885,1.0,,0.07842207719013,0.057311248507793004,1.0,109.0,5.3963162,43.30288959999999
00010PMA0004,43110.0,269.8967361111111,0.06321374305555556,1.0,,0.169698387815453,0.153011458529131,2.0,110.0,5.3962411,43.3027032
00010PMA0021,43110.0,169.20944444444444,0.024629166666666667,1.0,,0.241261058759989,0.213073421983454,2.0,108.0,5.3971718,43.3030272
00012PMA0001,43110.0,97.42229166666667,0.03281213888888889,1.0,,0.141129723375062,0.124533826734217,1.0,65.0,5.381898,43.2885967
00014PMA0002,43110.0,88.68875,0.016403694444444443,1.0,,0.084050324530096,0.073954675392401,1.0,64.0,5.380991400000001,43.2907053
00015PMA0043,43110.0,2038.9865972222221,0.14745575694444446,1.0,,0.885603854545714,0.287861455462674,1.0,15.0,5.3643054,43.2937118
00016PMA0765,43110.0,2604.6321527777777,0.11800868055555556,1.0,,0.880497243032859,0.292194784423242,1.0,16.0,5.3644073,43.293786
00017PMA0021,43110.0,1114.7479166666667,0.010405756944444445,1.0,,0.51114495221369,0.353112788844825,3.0,125.0,5.407674,43.3148441
00017PMA0043,43110.0,955.6131944444444,0.04999786805555556,1.0,,0.504005557559414,0.16317563261256,3.0,124.0,5.4074407,43.3150343
00021PMA0001,43110.0,411.9527777777778,0.0704766875,1.0,,0.140245399675136,0.137659136851811,2.0,155.0,5.3923908,43.2707374
00021PMA0002,43110.0,789.3925694444445,0.1117219861111111,1.0,,0.125088049601208,0.094069547323528,2.0,143.0,5.3906688,43.2721884
00027PMA0001,43110.0,200.17027777777778,0.06445030555555556,1.0,,0.158149922900008,0.14768611557313902,1.0,43.0,5.3760025,43.2991466
00028PMA0004,43110.0,504.5834027777778,0.08416669444444444,1.0,,0.23645482251946,0.221183814846759,1.0,57.0,5.3808077,43.2999303
00031PMA0001,43110.0,662.604375,0.04640989583333333,1.0,,0.129082698142548,0.119060108649994,2.0,140.0,5.3911113,43.2729892
00031PMA0002,43110.0,510.3903472222222,0.10418116666666667,1.0,,0.312532126535228,0.25521580325376,1.0,141.0,5.3921347,43.2729891
00032PMA0001,43110.0,257.05125,0.09047088888888889,1.0,,0.236416755389988,0.192705170246927,1.0,13.0,5.3710203000000005,43.2933643
00032PMA0002,43110.0,417.7520138888889,0.20307072916666666,1.0,,0.236416755389988,0.23344515998250398,1.0,13.0,5.3715031,43.2934648
00032PMA0003,43110.0,393.83722222222224,0.13300341666666665,1.0,,0.208735495536745,0.19652962189417203,1.0,14.0,5.3716949,43.293458
00034PMA0001,43110.0,264.02770833333335,0.05859479861111111,1.0,,0.129116267571285,0.093574986489077,1.0,31.0,5.367475699999999,43.3136194
00034PMA0002,43110.0,155.37652777777777,0.027458659722222223,1.0,,0.130633260454677,0.123909932812019,1.0,32.0,5.368259,43.3138146
00036PMA0043,43110.0,347.0359027777778,0.17093278472222223,1.0,,0.15079619428419,0.015539289884966,1.0,86.0,5.396760100000001,43.2954004
00041PMA0001,43110.0,147.08756944444445,0.01727301388888889,1.0,,0.188669933018859,0.059775881032592,1.0,33.0,5.3713435,43.3147689
00043PMA0001,43110.0,227.45333333333335,0.024510958333333336,1.0,,0.199204638079462,0.101711567291073,2.0,161.0,5.3971571,43.262260899999994
00043PMA0002,43110.0,257.4928472222222,0.025921659722222223,1.0,,0.221891358598941,0.092401272056472,2.0,162.0,5.3970551,43.2622335
00044PMA0032,43110.0,603.7956944444444,0.03802411805555555,1.0,,0.146748229070518,0.125422860772838,2.0,150.0,5.3787759,43.2644152
00048PMA0001,43110.0,261.3445138888889,0.0983363263888889,1.0,,0.089278304747781,0.080807853468761,1.0,40.0,5.3697637,43.3017516
00048PMA0002,43110.0,127.06743055555556,0.03499030555555556,1.0,,0.260510408866271,0.242705638621729,1.0,41.0,5.3697985,43.3015017
00054PMA0001,43110.0,269.3401388888889,0.08949384027777778,1.0,,0.254114058951206,0.248533433547805,1.0,42.0,5.3714387,43.299727299999994
