,0
8243,0.29
8244,0.0
8245,0.14
8246,0.0
8247,0.27
8248,0.0
8249,0.0
8250,0.0
8251,0.29
8252,0.29
8253,0.02
8254,0.29
8255,0.0
8256,0.29
8257,0.29
8258,0.27
8259,0.02
8260,0.27
8261,0.27
8262,0.29
8263,0.17
8264,0.02
8265,0.02
8266,0.29
8267,0.02
8268,0.17
8269,0.0
8270,0.27
8271,0.02
8272,0.0
8273,0.02
8274,0.29
8275,0.29
8276,0.02
8277,0.29
8278,0.29
8279,0.29
8280,0.17
8281,0.02
8282,0.02
8283,0.29
8284,0.0
8285,0.0
8286,0.0
8287,0.0
8288,0.29
8289,0.29
8290,0.29
8291,0.29
8292,0.29
8293,0.27
8294,0.08
8295,0.08
8296,0.29
8297,0.27
8298,0.0
8299,0.27
8300,0.29
8301,0.27
8302,0.29
8303,0.02
8304,0.29
8305,0.0
8306,0.29
8307,0.29
8308,0.02
8309,0.17
8310,0.0
8311,0.0
8312,0.17
8313,0.0
8314,0.17
8315,0.0
8316,0.0
8317,0.0
8318,0.0
8319,0.0
8320,0.27
8321,0.29
8322,0.0
8323,0.02
8324,0.27
8325,0.29
8326,0.29
8327,0.27
8328,0.29
8329,0.29
8330,0.0
8331,0.02
8332,0.0
8333,0.0
8334,0.02
8335,0.02
8336,0.29
8337,0.02
8338,0.02
8339,0.17
8340,0.0
8341,0.0
8342,0.17
8343,0.29
8344,0.0
8345,0.0
8346,0.17
8347,0.02
8348,0.0
8349,0.0
8350,0.17
8351,0.14
8352,0.27
8353,0.27
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,0.0
8359,0.29
8360,0.0
8361,0.02
8362,0.0
8363,0.02
8364,0.29
8365,0.27
8366,0.27
8367,0.0
8368,0.29
8369,0.08
8370,0.02
8371,0.17
8372,0.0
8373,0.17
8374,0.0
8375,0.27
8376,0.29
8377,0.02
8378,0.29
8379,0.0
8380,0.0
8381,0.17
8382,0.0
8383,0.0
8384,0.14
8385,0.0
8386,0.0
8387,0.0
8388,0.02
8389,0.0
8390,0.0
8391,0.0
8392,0.29
8393,0.29
8394,0.27
8395,0.0
8396,0.0
8397,0.0
8398,0.0
8399,0.0
8400,0.0
8401,0.0
8402,0.0
8403,0.0
8404,0.29
8405,0.0
8406,0.14
8407,0.29
8408,0.0
8409,0.27
8410,0.29
8411,0.27
8412,0.0
8413,0.0
8414,0.27
8415,0.29
8416,0.27
8417,0.29
8418,0.29
8419,0.27
8420,0.0
8421,0.27
8422,0.29
8423,0.29
8424,0.0
8425,0.27
8426,0.0
8427,0.27
8428,0.27
8429,0.27
8430,0.14
8431,0.27
8432,0.27
8433,0.27
8434,0.27
8435,0.27
8436,0.0
8437,0.0
8438,0.29
8439,0.14
8440,0.29
8441,0.0
8442,0.29
8443,0.0
8444,0.27
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.27
8453,0.0
8454,0.29
8455,0.02
8456,0.29
8457,0.08
8458,0.29
8459,0.17
8460,0.27
8461,0.0
8462,0.08
8463,0.08
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.0
8474,0.02
8475,0.29
8476,0.17
8477,0.29
8478,0.29
8479,0.14
8480,0.17
8481,0.14
8482,0.08
8483,0.29
8484,0.08
8485,0.29
8486,0.27
8487,0.29
8488,0.29
8489,0.02
8490,0.29
8491,0.27
8492,0.29
8493,0.27
8494,0.29
8495,0.27
8496,0.29
8497,0.29
8498,0.02
8499,0.02
8500,0.14
8501,0.0
8502,0.14
8503,0.14
8504,0.27
8505,0.29
8506,0.08
8507,0.02
8508,0.27
8509,0.29
8510,0.27
8511,0.29
8512,0.29
8513,0.29
8514,0.0
8515,0.08
8516,0.29
8517,0.02
8518,0.08
8519,0.29
8520,0.02
8521,0.0
8522,0.14
8523,0.29
8524,0.29
8525,0.27
8526,0.29
8527,0.02
8528,0.02
8529,0.29
8530,0.02
8531,0.14
8532,0.29
8533,0.29
8534,0.14
8535,0.27
8536,0.29
8537,0.29
8538,0.29
8539,0.29
8540,0.14
8541,0.14
8542,0.14
8543,0.0
8544,0.0
8545,0.29
8546,0.29
8547,0.0
8548,0.02
8549,0.08
8550,0.02
8551,0.02
8552,0.02
8553,0.27
8554,0.29
8555,0.29
8556,0.27
8557,0.29
8558,0.29
8559,0.0
8560,0.0
8561,0.02
8562,0.0
8563,0.02
8564,0.29
8565,0.0
8566,0.14
8567,0.29
8568,0.02
8569,0.08
8570,0.29
8571,0.27
8572,0.29
8573,0.29
8574,0.08
8575,0.29
8576,0.02
8577,0.29
8578,0.02
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.08
8585,0.29
8586,0.29
8587,0.02
8588,0.02
8589,0.29
8590,0.27
8591,0.14
8592,0.27
8593,0.27
8594,0.0
8595,0.0
8596,0.0
8597,0.0
8598,0.0
8599,0.0
8600,0.0
8601,0.0
8602,0.14
8603,0.0
8604,0.0
8605,0.14
8606,0.27
8607,0.14
8608,0.0
8609,0.0
8610,0.14
8611,0.14
8612,0.14
8613,0.14
8614,0.29
8615,0.29
8616,0.29
8617,0.02
8618,0.29
8619,0.29
8620,0.29
8621,0.17
8622,0.29
8623,0.29
8624,0.29
8625,0.0
8626,0.0
8627,0.29
8628,0.02
8629,0.29
8630,0.29
8631,0.29
8632,0.02
8633,0.29
8634,0.14
8635,0.0
8636,0.14
8637,0.14
8638,0.0
8639,0.14
8640,0.02
8641,0.0
8642,0.29
8643,0.14
8644,0.02
8645,0.29
8646,0.14
8647,0.29
8648,0.27
8649,0.02
8650,0.08
8651,0.27
8652,0.08
8653,0.29
8654,0.0
8655,0.29
8656,0.0
8657,0.29
8658,0.29
8659,0.14
8660,0.14
8661,0.27
8662,0.27
8663,0.29
8664,0.29
8665,0.27
8666,0.14
8667,0.27
8668,0.14
8669,0.27
8670,0.14
8671,0.14
8672,0.29
8673,0.08
8674,0.27
8675,0.27
8676,0.29
8677,0.29
8678,0.27
8679,0.29
8680,0.29
8681,0.27
8682,0.29
8683,0.27
8684,0.29
8685,0.29
8686,0.29
8687,0.0
8688,0.08
8689,0.29
8690,0.02
8691,0.27
8692,0.27
8693,0.02
8694,0.27
8695,0.14
8696,0.29
8697,0.29
8698,0.17
8699,0.02
8700,0.14
8701,0.27
8702,0.14
8703,0.14
8704,0.27
8705,0.27
8706,0.29
8707,0.29
8708,0.14
8709,0.02
8710,0.27
8711,0.29
8712,0.29
8713,0.29
8714,0.29
8715,0.27
8716,0.29
8717,0.27
8718,0.27
8719,0.02
8720,0.29
8721,0.08
8722,0.14
8723,0.08
8724,0.27
8725,0.29
8726,0.27
8727,0.29
8728,0.27
8729,0.27
8730,0.29
8731,0.02
8732,0.29
8733,0.29
8734,0.29
8735,0.29
8736,0.29
8737,0.29
8738,0.27
8739,0.02
8740,0.14
8741,0.27
8742,0.29
8743,0.29
8744,0.27
8745,0.29
8746,0.02
8747,0.29
8748,0.02
8749,0.02
8750,0.29
8751,0.29
8752,0.02
8753,0.29
8754,0.27
8755,0.29
8756,0.02
8757,0.27
8758,0.0
8759,0.29
8760,0.27
8761,0.27
8762,0.27
8763,0.08
8764,0.14
8765,0.14
8766,0.14
8767,0.29
8768,0.02
8769,0.29
8770,0.27
8771,0.02
8772,0.29
8773,0.27
8774,0.29
8775,0.27
8776,0.08
8777,0.29
8778,0.29
8779,0.29
8780,0.27
8781,0.29
8782,0.29
8783,0.29
8784,0.29
8785,0.0
8786,0.0
8787,0.0
8788,0.0
8789,0.0
8790,0.0
8791,0.0
8792,0.0
8793,0.0
8794,0.29
8795,0.29
8796,0.29
8797,0.29
8798,0.29
8799,0.29
8800,0.29
8801,0.14
8802,0.29
8803,0.02
8804,0.29
8805,0.0
8806,0.14
8807,0.29
8808,0.0
8809,0.29
8810,0.0
8811,0.27
8812,0.0
8813,0.0
8814,0.0
8815,0.0
8816,0.0
8817,0.0
8818,0.0
8819,0.0
8820,0.0
8821,0.0
8822,0.0
8823,0.02
8824,0.02
8825,0.02
8826,0.0
8827,0.02
8828,0.02
8829,0.0
8830,0.17
8831,0.02
8832,0.29
8833,0.29
8834,0.0
8835,0.0
8836,0.02
8837,0.0
8838,0.0
8839,0.0
8840,0.27
8841,0.27
8842,0.14
8843,0.0
8844,0.29
8845,0.29
8846,0.0
8847,0.29
8848,0.29
8849,0.29
8850,0.0
8851,0.29
8852,0.29
8853,0.29
8854,0.27
8855,0.14
8856,0.0
8857,0.0
8858,0.02
8859,0.0
8860,0.14
8861,0.14
8862,0.02
8863,0.0
8864,0.17
8865,0.29
8866,0.29
8867,0.29
8868,0.27
8869,0.29
8870,0.29
8871,0.02
8872,0.0
8873,0.29
8874,0.0
8875,0.29
8876,0.29
8877,0.29
8878,0.27
8879,0.0
8880,0.29
8881,0.27
8882,0.0
8883,0.27
8884,0.17
8885,0.02
8886,0.29
8887,0.29
8888,0.29
8889,0.27
8890,0.02
8891,0.29
8892,0.27
8893,0.29
8894,0.02
8895,0.02
8896,0.29
8897,0.27
8898,0.27
8899,0.29
8900,0.27
8901,0.29
8902,0.27
8903,0.29
8904,0.0
8905,0.29
8906,0.0
8907,0.27
8908,0.02
8909,0.02
8910,0.27
8911,0.08
8912,0.27
8913,0.27
8914,0.29
8915,0.29
8916,0.29
8917,0.27
8918,0.27
8919,0.27
8920,0.29
8921,0.29
8922,0.29
8923,0.27
8924,0.27
8925,0.29
8926,0.02
8927,0.08
8928,0.27
8929,0.27
8930,0.29
8931,0.0
8932,0.29
8933,0.27
8934,0.29
8935,0.29
8936,0.27
8937,0.08
8938,0.14
8939,0.27
8940,0.02
8941,0.02
8942,0.27
8943,0.27
8944,0.14
8945,0.08
8946,0.27
8947,0.27
8948,0.27
8949,0.27
8950,0.14
8951,0.27
8952,0.08
8953,0.27
8954,0.27
8955,0.27
8956,0.29
8957,0.08
8958,0.27
8959,0.02
8960,0.29
8961,0.02
8962,0.27
8963,0.29
8964,0.27
8965,0.27
8966,0.27
8967,0.29
8968,0.17
8969,0.27
8970,0.27
8971,0.27
8972,0.27
8973,0.27
8974,0.27
8975,0.14
8976,0.27
8977,0.27
8978,0.02
8979,0.27
8980,0.27
8981,0.27
8982,0.29
8983,0.29
8984,0.27
8985,0.29
8986,0.29
8987,0.27
8988,0.27
8989,0.27
8990,0.08
8991,0.08
8992,0.29
8993,0.29
8994,0.27
8995,0.27
8996,0.14
8997,0.27
8998,0.27
8999,0.08
9000,0.08
9001,0.14
9002,0.08
9003,0.29
9004,0.29
9005,0.0
9006,0.08
9007,0.0
9008,0.0
9009,0.29
9010,0.27
9011,0.0
9012,0.08
9013,0.02
9014,0.08
9015,0.0
9016,0.0
9017,0.02
9018,0.0
9019,0.08
9020,0.0
9021,0.29
9022,0.14
9023,0.0
9024,0.17
9025,0.29
9026,0.17
9027,0.02
9028,0.0
9029,0.27
9030,0.17
9031,0.0
9032,0.0
9033,0.27
9034,0.0
9035,0.29
9036,0.0
9037,0.0
9038,0.0
9039,0.0
9040,0.17
9041,0.0
9042,0.0
9043,0.08
9044,0.0
9045,0.0
9046,0.0
9047,0.0
9048,0.29
9049,0.0
9050,0.02
9051,0.29
9052,0.29
9053,0.0
9054,0.29
9055,0.0
9056,0.29
9057,0.29
9058,0.29
9059,0.29
9060,0.29
9061,0.08
9062,0.0
9063,0.08
9064,0.17
9065,0.0
9066,0.29
9067,0.27
9068,0.29
9069,0.0
9070,0.29
9071,0.0
9072,0.0
9073,0.02
9074,0.17
9075,0.02
9076,0.29
9077,0.08
9078,0.0
9079,0.0
9080,0.0
9081,0.0
9082,0.02
9083,0.0
9084,0.0
9085,0.0
9086,0.0
9087,0.0
9088,0.0
9089,0.29
9090,0.02
9091,0.0
9092,0.02
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,0.0
9098,0.02
9099,0.0
9100,0.02
9101,0.0
9102,0.17
9103,0.29
9104,0.02
9105,0.02
9106,0.17
9107,0.27
9108,0.27
9109,0.29
9110,0.08
9111,0.27
9112,0.27
9113,0.0
9114,0.14
9115,0.29
9116,0.27
9117,0.02
9118,0.29
9119,0.27
9120,0.27
9121,0.29
9122,0.02
9123,0.29
9124,0.27
9125,0.02
9126,0.27
9127,0.29
9128,0.0
9129,0.0
9130,0.29
9131,0.29
9132,0.29
9133,0.08
9134,0.27
9135,0.27
9136,0.08
9137,0.29
9138,0.29
9139,0.27
9140,0.27
9141,0.0
9142,0.29
9143,0.29
9144,0.08
9145,0.29
9146,0.27
9147,0.29
9148,0.08
9149,0.02
9150,0.29
9151,0.29
9152,0.08
9153,0.29
9154,0.27
9155,0.08
9156,0.29
9157,0.29
9158,0.27
9159,0.02
9160,0.29
9161,0.27
9162,0.27
9163,0.27
9164,0.27
9165,0.29
9166,0.02
9167,0.02
9168,0.27
9169,0.27
9170,0.08
9171,0.29
9172,0.29
9173,0.08
9174,0.29
9175,0.08
9176,0.27
9177,0.29
9178,0.29
9179,0.29
9180,0.27
9181,0.02
9182,0.14
9183,0.29
9184,0.02
9185,0.29
9186,0.27
9187,0.08
9188,0.27
9189,0.02
9190,0.27
9191,0.0
9192,0.29
9193,0.27
9194,0.0
9195,0.0
9196,0.29
9197,0.0
9198,0.0
9199,0.29
9200,0.29
9201,0.29
9202,0.27
9203,0.29
9204,0.02
9205,0.29
9206,0.27
9207,0.29
9208,0.02
9209,0.27
9210,0.08
9211,0.29
9212,0.27
9213,0.29
9214,0.17
9215,0.02
9216,0.02
9217,0.27
9218,0.29
9219,0.29
9220,0.27
9221,0.29
9222,0.29
9223,0.17
9224,0.29
9225,0.27
9226,0.29
9227,0.27
9228,0.14
9229,0.27
9230,0.29
9231,0.02
9232,0.29
9233,0.29
9234,0.27
9235,0.29
9236,0.29
9237,0.29
9238,0.29
9239,0.29
9240,0.29
9241,0.29
9242,0.29
9243,0.27
9244,0.27
9245,0.14
9246,0.27
9247,0.29
9248,0.27
9249,0.29
9250,0.29
9251,0.14
9252,0.29
9253,0.29
9254,0.29
9255,0.29
9256,0.29
9257,0.08
9258,0.27
9259,0.29
9260,0.29
9261,0.14
9262,0.29
9263,0.29
9264,0.29
9265,0.29
9266,0.27
9267,0.02
9268,0.27
9269,0.14
9270,0.29
9271,0.27
9272,0.29
9273,0.29
9274,0.27
9275,0.17
9276,0.14
9277,0.29
9278,0.29
9279,0.02
9280,0.27
9281,0.27
9282,0.29
9283,0.29
9284,0.14
9285,0.27
9286,0.29
9287,0.08
9288,0.02
9289,0.08
9290,0.0
9291,0.27
9292,0.29
9293,0.29
9294,0.02
9295,0.27
9296,0.27
9297,0.08
9298,0.27
9299,0.27
9300,0.29
9301,0.27
9302,0.08
9303,0.02
9304,0.02
9305,0.29
9306,0.08
9307,0.29
9308,0.29
9309,0.29
9310,0.27
9311,0.27
9312,0.29
9313,0.29
9314,0.29
9315,0.02
9316,0.29
9317,0.27
9318,0.29
9319,0.29
9320,0.29
9321,0.29
9322,0.02
9323,0.29
9324,0.02
9325,0.27
9326,0.29
9327,0.29
9328,0.27
9329,0.27
9330,0.0
9331,0.02
9332,0.29
9333,0.29
9334,0.08
9335,0.29
9336,0.02
9337,0.29
9338,0.29
9339,0.02
9340,0.29
9341,0.27
9342,0.29
9343,0.27
9344,0.02
9345,0.29
9346,0.29
9347,0.29
9348,0.29
9349,0.29
9350,0.29
9351,0.29
9352,0.02
9353,0.29
9354,0.29
9355,0.14
9356,0.02
9357,0.29
9358,0.14
9359,0.0
9360,0.29
9361,0.27
9362,0.27
9363,0.27
9364,0.0
9365,0.08
9366,0.27
9367,0.27
9368,0.02
9369,0.08
9370,0.27
9371,0.29
9372,0.08
9373,0.29
9374,0.27
9375,0.27
9376,0.02
9377,0.0
9378,0.14
9379,0.27
9380,0.29
9381,0.27
9382,0.08
9383,0.17
9384,0.02
9385,0.29
9386,0.02
9387,0.27
9388,0.29
9389,0.27
9390,0.27
9391,0.29
9392,0.27
9393,0.27
9394,0.27
9395,0.29
9396,0.29
9397,0.27
9398,0.27
9399,0.27
9400,0.27
9401,0.29
9402,0.27
9403,0.29
9404,0.02
9405,0.27
9406,0.0
9407,0.08
9408,0.02
9409,0.27
9410,0.02
9411,0.0
9412,0.02
9413,0.02
9414,0.0
9415,0.02
9416,0.0
9417,0.0
9418,0.0
9419,0.29
9420,0.0
9421,0.02
9422,0.02
9423,0.0
9424,0.27
9425,0.17
9426,0.0
9427,0.0
9428,0.08
9429,0.17
9430,0.02
9431,0.0
9432,0.29
9433,0.29
9434,0.0
9435,0.29
9436,0.0
9437,0.0
9438,0.02
9439,0.27
9440,0.0
9441,0.02
9442,0.0
9443,0.29
9444,0.29
9445,0.29
9446,0.0
9447,0.29
9448,0.29
9449,0.0
9450,0.29
9451,0.27
9452,0.0
9453,0.02
9454,0.0
9455,0.02
9456,0.0
9457,0.0
9458,0.0
9459,0.29
9460,0.27
9461,0.02
9462,0.29
9463,0.29
9464,0.02
9465,0.0
9466,0.0
9467,0.0
9468,0.29
9469,0.0
9470,0.29
9471,0.02
9472,0.02
9473,0.29
9474,0.0
9475,0.27
9476,0.29
9477,0.29
9478,0.14
9479,0.27
9480,0.17
9481,0.02
9482,0.27
9483,0.14
9484,0.29
9485,0.29
9486,0.27
9487,0.27
9488,0.29
9489,0.29
9490,0.27
9491,0.08
9492,0.27
9493,0.27
9494,0.27
9495,0.0
9496,0.27
9497,0.29
9498,0.08
9499,0.29
9500,0.02
9501,0.29
9502,0.08
9503,0.27
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.29
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.0
9530,0.14
9531,0.27
9532,0.29
9533,0.0
9534,0.02
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.08
9540,0.17
9541,0.27
9542,0.08
9543,0.0
9544,0.02
9545,0.29
9546,0.0
9547,0.0
9548,0.0
9549,0.02
9550,0.08
9551,0.29
9552,0.29
9553,0.27
9554,0.29
9555,0.02
9556,0.0
9557,0.08
9558,0.0
9559,0.29
9560,0.0
9561,0.29
9562,0.0
9563,0.0
9564,0.02
9565,0.08
9566,0.29
9567,0.29
9568,0.29
9569,0.27
9570,0.0
9571,0.29
9572,0.29
9573,0.02
9574,0.02
9575,0.27
9576,0.27
9577,0.0
9578,0.0
9579,0.0
9580,0.02
9581,0.0
9582,0.0
9583,0.0
9584,0.02
9585,0.29
9586,0.14
9587,0.29
9588,0.27
9589,0.0
9590,0.02
9591,0.0
9592,0.17
9593,0.0
9594,0.27
9595,0.02
9596,0.27
9597,0.08
9598,0.17
9599,0.0
9600,0.02
9601,0.02
9602,0.29
9603,0.02
9604,0.0
9605,0.0
9606,0.02
9607,0.0
9608,0.17
9609,0.17
9610,0.08
9611,0.08
9612,0.0
9613,0.02
9614,0.29
9615,0.02
9616,0.29
9617,0.29
9618,0.0
9619,0.0
9620,0.02
9621,0.27
9622,0.02
9623,0.0
9624,0.29
9625,0.29
9626,0.02
9627,0.17
9628,0.29
9629,0.27
9630,0.29
9631,0.27
9632,0.02
9633,0.08
9634,0.17
9635,0.0
9636,0.02
9637,0.0
9638,0.17
9639,0.0
9640,0.08
9641,0.17
9642,0.17
9643,0.0
9644,0.17
9645,0.0
9646,0.29
9647,0.29
9648,0.29
9649,0.02
9650,0.29
9651,0.29
9652,0.29
9653,0.29
9654,0.0
9655,0.0
9656,0.29
9657,0.02
9658,0.0
9659,0.0
9660,0.0
9661,0.0
9662,0.02
9663,0.27
9664,0.02
9665,0.02
9666,0.02
9667,0.29
9668,0.29
9669,0.29
9670,0.29
9671,0.29
9672,0.29
9673,0.27
9674,0.02
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.08
9680,0.14
9681,0.0
9682,0.0
9683,0.0
9684,0.29
9685,0.0
9686,0.08
9687,0.29
9688,0.27
9689,0.27
9690,0.29
9691,0.27
9692,0.02
9693,0.27
9694,0.29
9695,0.27
9696,0.29
9697,0.02
9698,0.29
9699,0.08
9700,0.08
9701,0.0
9702,0.0
9703,0.0
9704,0.17
9705,0.0
9706,0.0
9707,0.0
9708,0.14
9709,0.0
9710,0.29
9711,0.29
9712,0.27
9713,0.0
9714,0.0
9715,0.02
9716,0.27
9717,0.0
9718,0.0
9719,0.17
9720,0.0
9721,0.02
9722,0.0
9723,0.0
9724,0.0
9725,0.02
9726,0.29
9727,0.0
9728,0.0
9729,0.0
9730,0.02
9731,0.0
9732,0.0
9733,0.17
9734,0.0
9735,0.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,0.0
9742,0.0
9743,0.0
9744,0.0
9745,0.0
9746,0.0
9747,0.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,0.0
9753,0.0
9754,0.0
9755,0.0
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,0.29
9762,0.27
9763,0.29
9764,0.0
9765,0.0
9766,0.0
9767,0.0
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,0.0
9774,0.0
9775,0.17
9776,0.0
9777,0.27
9778,0.0
9779,0.0
9780,0.0
9781,0.0
9782,0.02
9783,0.0
9784,0.29
9785,0.27
9786,0.0
9787,0.02
9788,0.0
9789,0.29
9790,0.0
9791,0.0
9792,0.02
9793,0.08
9794,0.0
9795,0.0
9796,0.0
9797,0.02
9798,0.0
9799,0.0
9800,0.08
9801,0.02
9802,0.0
9803,0.0
9804,0.29
9805,0.0
9806,0.08
9807,0.29
9808,0.0
9809,0.0
9810,0.0
9811,0.0
9812,0.0
9813,0.0
9814,0.27
9815,0.02
9816,0.02
9817,0.29
9818,0.02
9819,0.0
9820,0.29
9821,0.02
9822,0.0
9823,0.02
9824,0.02
9825,0.0
9826,0.08
9827,0.02
9828,0.0
9829,0.27
9830,0.29
9831,0.0
9832,0.29
9833,0.29
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,0.0
9840,0.0
9841,0.17
9842,0.0
9843,0.02
9844,0.0
9845,0.27
9846,0.29
9847,0.27
9848,0.0
9849,0.0
9850,0.0
9851,0.27
9852,0.02
9853,0.0
9854,0.0
9855,0.0
9856,0.02
9857,0.17
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,0.02
9865,0.0
9866,0.08
9867,0.0
9868,0.0
9869,0.0
9870,0.29
9871,0.29
9872,0.0
9873,0.27
9874,0.17
9875,0.29
9876,0.14
9877,0.27
9878,0.29
9879,0.02
9880,0.02
9881,0.0
9882,0.0
9883,0.17
9884,0.0
9885,0.0
9886,0.02
9887,0.29
9888,0.0
9889,0.29
9890,0.0
9891,0.0
9892,0.0
9893,0.0
9894,0.02
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.02
9900,0.27
9901,0.29
9902,0.29
9903,0.02
9904,0.0
9905,0.0
9906,0.29
9907,0.0
9908,0.0
9909,0.0
9910,0.0
9911,0.02
9912,0.0
9913,0.02
9914,0.29
9915,0.02
9916,0.29
9917,0.08
9918,0.0
9919,0.08
9920,0.02
9921,0.02
9922,0.0
9923,0.0
9924,0.0
9925,0.0
9926,0.0
9927,0.0
9928,0.0
9929,0.0
9930,0.0
9931,0.0
9932,0.29
9933,0.0
9934,0.0
9935,0.27
9936,0.0
9937,0.0
9938,0.0
9939,0.0
9940,0.0
9941,0.0
9942,0.0
9943,0.0
9944,0.0
9945,0.0
9946,0.0
9947,0.0
9948,0.0
9949,0.29
9950,0.0
9951,0.0
9952,0.27
9953,0.29
9954,0.0
9955,0.27
9956,0.02
9957,0.02
9958,0.27
9959,0.29
9960,0.14
9961,0.29
9962,0.29
9963,0.27
9964,0.0
9965,0.0
9966,0.17
9967,0.0
9968,0.0
9969,0.02
9970,0.0
9971,0.29
9972,0.02
9973,0.27
9974,0.0
9975,0.27
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,0.02
9984,0.0
9985,0.29
9986,0.02
9987,0.0
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.29
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,0.0
10004,0.29
10005,0.0
10006,0.29
10007,0.29
10008,0.29
10009,0.02
10010,0.17
10011,0.0
10012,0.02
10013,0.0
10014,0.0
10015,0.0
10016,0.02
10017,0.02
10018,0.29
10019,0.27
10020,0.08
10021,0.08
10022,0.0
10023,0.0
10024,0.27
10025,0.0
10026,0.02
10027,0.17
10028,0.27
10029,0.0
10030,0.0
10031,0.0
10032,0.0
10033,0.08
10034,0.0
10035,0.0
10036,0.0
10037,0.0
10038,0.0
10039,0.0
10040,0.02
10041,0.29
10042,0.0
10043,0.0
10044,0.29
10045,0.0
10046,0.0
10047,0.0
10048,0.0
10049,0.29
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.27
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.29
10100,0.0
10101,0.0
10102,0.0
10103,0.14
10104,0.02
10105,0.0
10106,0.29
10107,0.0
10108,0.0
10109,0.02
10110,0.29
10111,0.0
10112,0.29
10113,0.0
10114,0.27
10115,0.02
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,0.0
10123,0.0
10124,0.0
10125,0.0
10126,0.08
10127,0.0
10128,0.08
10129,0.29
10130,0.29
10131,0.0
10132,0.27
10133,0.0
10134,0.02
10135,0.08
10136,0.08
10137,0.02
10138,0.0
10139,0.0
10140,0.02
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.27
10147,0.08
10148,0.08
10149,0.02
10150,0.0
10151,0.0
10152,0.0
10153,0.29
10154,0.29
10155,0.0
10156,0.29
10157,0.02
10158,0.0
10159,0.29
10160,0.29
10161,0.29
10162,0.29
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.02
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.17
10173,0.0
10174,0.0
10175,0.0
10176,0.29
10177,0.0
10178,0.0
10179,0.0
10180,0.27
10181,0.27
10182,0.29
10183,0.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,0.29
10190,0.27
10191,0.02
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.02
10204,0.02
10205,0.0
10206,0.0
10207,0.0
10208,0.02
10209,0.0
10210,0.0
10211,0.29
10212,0.0
10213,0.02
10214,0.0
10215,0.0
10216,0.29
10217,0.0
10218,0.0
10219,0.0
10220,0.02
10221,0.0
10222,0.0
10223,0.0
10224,0.29
10225,0.27
10226,0.0
10227,0.02
10228,0.0
10229,0.27
10230,0.29
10231,0.27
10232,0.29
10233,0.29
10234,0.27
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
