"","id","x"
"180",3536,1614.52019576874
"181",3538,717.725819223943
"182",3539,721.298886933471
"183",3542,1581.86769684745
"184",3544,1466.19067954257
"185",3545,1339.10262907683
"186",3546,109.160750470892
"187",3551,35.5096144601414
"188",3553,49.8033381622012
"189",3556,61.0266288136124
"190",3557,493.841612065803
"191",3558,1425.43495708074
"192",3559,505.135671585738
"193",3560,1238.46757530109
"194",3561,297.030823299468
"195",3562,779.623248249652
"196",3563,84.7929415729529
"197",3564,22.5254636224607
"198",3565,333.967067048696
"199",3566,221.310235203045
"200",3567,298.854099410669
"201",3568,238.707083851506
"202",3569,705.322520147016
"203",3570,9.81329649651382
"204",3571,256.389390460785
"205",3572,115.015710948645
"206",3573,35.9763849791791
"207",3574,61.2419521124848
"208",3576,171.395128202324
"209",3577,24.7622258184893
"210",3578,864.180921926668
"211",3579,230.263652777189
"212",3580,925.011299793847
"213",3581,143.366784891958
"214",3582,57.9766730559649
"215",3583,502.013052904374
"216",3584,604.344561376842
"217",3585,76.9557761730678
"218",3586,137.306383993917
"219",3587,438.322051436278
"220",3588,173.603529419964
"221",3589,847.366052694885
"222",3590,204.699775337581
"223",3591,144.077783714232
"224",3592,291.999041336019
"225",3593,232.658911273089
"226",3594,356.280653931892
"227",3595,103.327454664016
"228",3596,230.223268456746
"229",3597,1530.20784797145
"230",3598,886.797948954409
"231",3599,1077.3921194822
"232",3600,735.843647768664
"233",3601,202.605772645525
"234",3602,308.254659712904
"235",3603,702.257057519657
"236",3604,86.2741222864912
"237",3605,23.9090703524884
"238",3606,416.946260266329
"239",3607,570.378435434278
"240",3608,353.570453297318
"241",3609,365.661290721711
"242",3610,111.790895480513
"243",3611,893.563394790525
"244",3612,128.348905456395
"245",3613,163.31959170582
"246",3614,205.374792119872
"247",3615,116.762542729888
"248",3616,399.39489825024
"249",3618,39.9742925888564
"250",3619,231.29557156309
"251",3620,330.082303735443
"252",3621,497.786701515742
"253",3622,1152.37090370514
"254",3623,165.522475558084
"255",3624,84.6618684439032
"256",3625,48.4027665338554
"257",3626,103.078151736452
"258",3627,119.771782168286
"259",3628,364.607377588839
"260",3629,299.580689313259
"261",3630,70.576785465123
"262",3631,130.956363757425
"263",3632,55.044826388429
"264",3633,34.2969650997472
"265",3634,222.589541600677
"266",3636,552.048187071349
"267",3637,173.156975834136
"268",3638,43.23698985749
"269",3639,258.182743795633
"270",3640,405.737600535176
"271",3641,689.904794691926
"272",3642,97.8143135990302
"273",3643,226.432695833145
"274",3644,416.342370395194
"275",3645,367.201638754885
"276",3646,1059.82922021309
"277",3647,72.3427837416311
"278",3648,102.734655561187
"279",3649,84.864570464837
"280",3650,841.889747433553
"281",3651,414.078597395301
"282",3653,599.169346020442
"283",3654,748.206758962563
"284",3655,90.4929884206709
"285",3656,98.5686990516975
"286",3657,311.799898723526
"287",3658,522.310683723655
"288",3659,234.181505567148
"289",3660,216.756705834279
"290",3661,266.892222656124
"291",3662,74.7215192939325
"292",3663,521.398524755706
"293",3664,312.622924314553
"294",3665,332.419638217253
"295",3666,257.023082637531
"296",3667,136.551888286114
"297",3668,161.086390020385
"298",3669,246.311139447782
"299",3670,53.078417546674
"300",3671,1432.58427019687
"301",3672,555.74197845845
"302",3674,448.662173935433
"303",3675,223.791996625433
"304",3676,386.930378005129
"305",3677,380.436767903424
"306",3678,68.6240701268215
"307",3679,544.289132558987
"308",3680,40.7668241805437
"309",3681,200.524461838241
"310",3683,88.9979060669561
"311",3684,311.374590721316
"312",3685,313.910544846093
"313",3686,183.885072324067
"314",3687,65.7368101915548
"315",3688,183.262825284995
"316",3689,107.932646467794
"317",3690,117.038272385929
"318",3691,1478.75857156755
"319",3692,196.058416822327
"320",3693,540.042192162042
"321",3694,153.70042874657
"322",3695,120.33766458056
"323",3696,84.4938327113147
"324",3697,958.985883444781
"325",3698,295.132621087829
"326",3699,250.343444150764
"327",3700,31.0552178078202
"328",3702,346.619346738186
"329",3703,391.001028719682
"330",3704,950.197866559716
"331",3705,1656.09725824286
"332",3706,699.526458542661
"333",3707,221.543723571297
"334",3708,66.8001646101821
"335",3709,501.559564902184
"336",3710,387.2354706997
"337",3711,136.175633354864
"338",3712,62.0713575769824
"339",3713,93.3820658783765
"340",3714,105.849065286848
"341",3715,730.481266718144
"342",3716,1823.30831948769
"343",3717,321.000383896838
"344",3718,1349.21625033481
"345",3719,114.805946822974
"346",3720,1157.71510296954
"347",3722,176.326942322273
"348",3723,202.319879582052
"349",3724,81.5235704585656
"350",3725,72.7945647358806
"351",3726,212.333824954349
"352",3727,122.847054597838
"353",3728,98.1042464940127
"354",3729,361.887644624648
"355",3730,700.988391813485
"356",3731,67.5299520703151
"357",3733,162.481062317318
"358",3734,120.455841474802
"359",3735,277.545422493782
"360",3737,25.9266942175109
"361",3738,282.26832857794
"362",3739,260.533372268468
"363",3740,258.508611841909
"364",3741,170.167074470344
"365",3742,462.414090125803
"366",3743,29.0964929430291
"367",3744,946.30794023511
"368",3745,674.147533301569
"369",3746,70.9912663660222
"370",3747,136.582053579991
"371",3748,475.783624588127
"372",3749,193.869446781554
"373",3750,67.5288076296193
"374",3751,300.577547244692
"375",3752,323.346018808556
"376",3753,617.325056599073
"377",3754,150.606908633496
"378",3755,132.53974256171
"379",3756,410.215148950638
"380",3757,1198.15755699853
"381",3758,98.4455556869179
"382",3759,88.6605137585668
"383",3760,1176.09302518798
"384",3761,762.643909201819
"385",3762,321.066534978982
"386",3763,785.501961727344
"387",3764,121.912807149444
"388",3767,351.124898121794
"389",3768,99.9827132204202
"390",3769,116.073484383784
"391",3770,344.648127748895
"392",3771,711.305147794442
"393",3772,32.8507113283208
"394",3773,72.7670551061195
"395",3774,37.9509908738033
"396",3775,242.866157615706
"397",3776,324.711107159209
"398",3777,69.6030368667935
"399",3778,51.0220367999619
"400",3780,0
"401",3781,42.7716053714096
"402",3782,159.51945726872
"403",3783,391.729725002462
"404",3784,315.97045921629
"405",3785,230.714549941913
"406",3786,197.128529738224
"407",3787,93.3356766756013
"408",3788,164.193092060833
"409",3789,391.276221878088
"410",3790,528.443117816786
"411",3791,444.727504502025
"412",3792,105.888891479148
"413",3793,151.5773999478
"414",3794,54.9001410573325
"415",3795,159.210600547786
"416",3796,454.316827879889
"417",3797,300.559235476881
"418",3798,956.55074155655
"419",3799,3293.59805729621
"420",3800,1656.86192036275
"421",3801,1201.30077558248
"422",3802,1256.54888376403
"423",3803,1337.79701559026
"424",3804,298.674241670549
"425",3805,467.839332175079
"426",3806,95.0950755543475
"427",3807,669.708506857331
"428",3808,124.047646612942
"429",3809,167.386737310385
"430",3810,141.320868108843
"431",3811,621.450505122109
"432",3812,144.122738493206
"433",3813,60.2147097891265
"434",3814,47.1392665257784
"435",3815,2034.23491009449
"436",3816,2153.16302481533
"437",3817,671.666318880261
"438",3818,2241.34097815152
"439",3819,3953.27794968176
"440",3820,3083.43165860117
"441",3821,547.037347575091
"442",3822,1610.57817855429
"443",3823,3034.76648375032
"444",3824,99.7028837223902
"445",3825,120.538732954152
"446",3826,531.401049034643
"447",3827,126.056317326075
"448",3828,1102.38657069829
"449",3829,520.509362409366
"450",3830,295.345289570181
"451",3831,128.697034227226
"452",3832,558.519889462306
"453",3833,698.32349992255
"454",3834,458.264667306299
"455",3835,26.3038778720324
"456",3836,1512.85486644387
"457",3837,2546.12159104514
"458",3838,528.442465962475
"459",3839,1257.5984131541
"460",3840,108.966672855789
"461",3841,251.55776440548
"462",3842,819.018053070307
"463",3843,882.344622014246
"464",3844,1098.09546608521
"465",3845,974.584342047089
"466",3846,881.298736367987
"467",3847,336.772138927175
"468",3848,866.013240768005
"469",3849,303.672098014425
"470",3850,1021.66196325251
"471",3851,718.485684167921
"472",3852,859.19461323903
"473",3854,152.884189342211
"474",3855,253.625027509613
"475",3856,706.774106662503
"476",3857,131.634166101898
"477",3858,659.503158301559
"478",3859,94.5748181981474
"479",3860,983.417841314171
"480",3861,272.361901872254
"481",3862,821.17283302189
"482",3863,107.621877397514
"483",3864,239.203231878866
"484",3865,426.000949919146
"485",3866,165.533315789781
"486",3867,495.80479115699
"487",3868,181.658101483464
"488",3869,647.54303614832
"489",3870,645.859746618502
"490",3871,274.21208026339
"491",3872,542.264216104936
"492",3873,257.558189108735
"493",3874,829.648242747232
"494",3875,299.603402247998
"495",3876,192.898686646087
"496",3878,48.3468840899108
"497",3880,515.550733247702
"498",3881,329.397505574233
"499",3882,883.765111075786
"500",3883,657.24673856844
"501",3884,664.472810551958
"502",3885,503.434162414179
"503",3886,565.908987216087
"504",3887,350.189195639463
"505",3891,263.71927096582
"506",3892,396.999587889316
"507",3893,308.221338902682
"508",3894,346.015494341108
"509",3895,423.435049856661
"510",3896,90.7876845197054
"511",3897,321.062835292796
"512",3898,137.836272314302
"513",3899,526.612561141245
"514",3900,145.564310321271
"515",3901,275.71834598205
"516",3902,770.281706099052
"517",3903,12.17434805635
"518",3904,84.7843433799382
"519",3905,147.058698745087
"520",3906,242.587701541261
"521",3907,80.5041046929883
"522",3908,116.40610378789
"523",3909,458.157908785802
"524",3910,389.056835460072
"525",3911,498.311327076263
"526",3912,650.101903897424
"527",3913,442.236205270044
"528",3914,469.95138985818
"529",3915,495.528008276484
"530",3916,411.801566563332
"531",3917,328.285777385079
"532",3918,251.614581225108
"533",3919,552.496976167333
"534",3920,214.793297016419
"535",3921,667.206366986278
"536",3922,348.894107615355
"537",3923,374.367969178841
"538",3924,420.442594237848
"539",3925,236.499599551664
"540",3926,314.904608156443
"541",3927,315.736210504769
"542",3928,16.975497939945
"543",3930,658.92344337971
"544",3931,484.327086136646
"545",3932,1123.01745425965
"546",3933,135.220066529587
"547",3934,457.147242889873
"548",3935,426.973096775483
"549",3936,819.885721726543
"550",3937,1190.52337287531
"551",3938,1114.79083776797
"552",3939,1053.82423279801
"553",3940,916.650431223419
"554",3941,613.378401059061
"555",3942,306.021604501621
"556",3943,459.576124493706
"557",3944,1033.44417800366
"558",3945,144.696429305168
"559",3946,874.027577979203
"560",3947,1008.67684771377
"561",3948,306.694128644697
"562",3949,979.899488311524
"563",3950,375.381918706388
"564",3951,942.479077899337
"565",3952,509.43583154129
"566",3953,262.429290928932
"567",3954,465.909612056186
"568",3956,468.366500509177
"569",3957,782.554828251424
"570",3958,433.633402651532
"571",3959,833.107397153433
"572",3960,1160.18593505975
"573",3961,237.056606376259
"574",3962,301.895516480703
"575",3963,519.61816211081
"576",3964,1146.89137635534
"577",3965,1172.690216642
"578",3966,156.105749477634
"579",3967,1046.95070583221
"580",3968,929.957653721852
"581",3969,805.891240595144
"582",3970,531.517343001481
"583",3971,297.999514971135
"584",3972,149.777429614334
"585",3973,333.585348278969
"586",3974,495.929480958222
"587",3975,373.168111977761
"588",3976,792.620741778956
"589",3977,960.305961360701
"590",3978,214.736302518644
"591",3979,127.755573227136
"592",3980,90.9700314530705
"593",3981,86.0168638271086
"594",3982,512.120955851821
"595",3992,568.259544047272
"596",3993,695.723681435457
"597",3994,181.893227385767
"598",3995,1037.93640506474
"599",3996,163.048225602909
"600",3997,203.813394068074
"601",3998,109.535437464495
"602",3999,138.972016489258
"603",4000,163.146931765779
"604",4001,234.123605768557
"605",4002,325.650267390073
"606",4003,469.263784237698
"607",4004,183.932639343706
"608",4005,209.884399103647
"609",4006,142.947342340713
"610",4008,523.641533996241
"611",4009,362.204382351312
"612",4010,514.384528890411
"613",4011,366.808656116242
"614",4012,272.988376600179
"615",4013,300.103525813402
"616",4014,172.976579977641
"617",4015,185.603112724121
"618",4016,139.013898183072
"619",4017,160.879489164056
"620",4018,632.365942696053
"621",4019,655.915466083469
"622",4021,306.68737920069
"623",4022,280.624950038227
"624",4023,304.077843613374
"625",4024,140.991874423315
"626",4025,1073.10641640268
"627",4026,747.315012261669
"628",4027,234.860872608439
"629",4028,490.939386059414
"630",4029,427.136236640156
"631",4030,60.7807365397741
"632",4031,785.559670192484
"633",4032,643.851194886683
"634",4033,342.541728448896
"635",4034,417.868749928472
"636",4035,616.271674693182
"637",4036,616.159128705626
"638",4037,444.763148976855
"639",4039,396.123235117868
"640",4040,182.391696519833
"641",4041,171.454113240603
"642",4042,243.453404844644
"643",4043,378.224269144438
"644",4044,264.819336964831
"645",4045,471.092984667567
"646",4046,66.2517441897822
"647",4047,126.320321398085
"648",4048,929.948631825323
"649",4049,523.164941969477
"650",4050,235.239487543645
"651",4051,1129.69278828144
"652",4052,718.385453628461
"653",4053,648.790107815337
"654",4054,422.890887571654
"655",4055,319.915499812376
"656",4056,483.200801043482
"657",4057,160.552574383775
"658",4058,60.5509741329774
"659",4059,1029.72307252524
"660",4060,312.583857164934
"661",4061,363.163034436373
"662",4062,262.197735475606
"663",4064,114.89147481738
"664",4066,562.318841616526
"665",4067,130.008038709364
"666",4068,483.081426312572
"667",4070,154.542077043871
"668",4071,289.450379496163
"669",4073,86.8866755261067
"670",4074,85.7183083840379
"671",4075,747.901358181419
"672",4076,399.710819823064
"673",4077,175.786375055268
"674",4078,87.1877658174416
"675",4079,217.863434935757
"676",4080,466.561022365492
"677",4081,406.503917988204
"678",4082,265.060124040673
"679",4083,144.252362255149
"680",4084,122.409332337933
"681",4085,35.0513470613908
"682",4086,281.116038712829
"683",4087,186.947581168964
"684",4088,99.9307059165235
"685",4089,35.0304512062415
"686",4090,375.992574128699
"687",4091,162.648643914099
"688",4092,115.337638362779
"689",4093,153.765882788963
"690",4094,154.887858557263
"691",4095,140.573745597167
"692",4096,135.076780678635
"693",4097,331.200755557128
"694",4099,45.4328254275092
"695",4100,222.851677758511
"696",4101,307.475696120948
"697",4102,273.300937311973
"698",4103,185.532953131781
"699",4104,394.132000269609
"700",4105,303.760343677688
"701",4106,305.929814686338
"702",4107,56.7341209153662
"703",4108,197.64520632889
"704",4109,87.9932201364399
"705",4110,992.815748511701
"706",4111,149.189280076233
"707",4112,1293.68423455575
"708",4113,1714.95982485572
"709",4114,960.571972679004
"710",4115,660.766586932417
"711",4116,578.991744788173
"712",4117,90.233262367201
"713",4118,68.0341871325213
"714",4119,518.808790169093
"715",4120,84.0960200032031
"716",4121,156.001958157631
"717",4122,643.763166321248
"718",4123,107.785518428232
"719",4124,306.755775182059
"720",4125,185.782782330148
"721",4126,358.817018643186
"722",4127,67.7257012105035
"723",4129,248.314152699023
"724",4130,159.511258426323
"725",4132,547.173490751257
"726",4133,288.144827660855
"727",4134,210.020113147188
"728",4135,707.55292458237
"729",4136,528.761333762615
"730",4137,359.923349588867
"731",4139,680.922789163889
"732",4140,170.837458144673
"733",4141,569.641996942455
"734",4142,97.6727916668797
"735",4143,65.0559712031033
"736",4144,65.7446578292246
"737",4145,285.566474424392
"738",4146,99.0052267456428
"739",4147,302.878225213485
"740",4148,70.9887046804642
"741",4149,375.208144553091
"742",4150,52.9444085920631
"743",4151,273.4756673625
"744",4152,59.4791146691373
"745",4153,466.549085457628
"746",4154,475.160157506503
"747",4155,651.843872370024
"748",4156,77.8852540383602
"749",4157,399.774628528502
"750",4158,28.0351177437576
"751",4159,651.750012383595
"752",4160,51.8713968352529
"753",4161,291.592003870128
"754",4162,140.742176651587
"755",4163,518.962239886072
"756",4164,1221.64342926134
"757",4165,318.178879532331
"758",4166,736.816114962739
"759",4167,494.714823959597
"760",4168,312.059639903917
"761",4169,541.713104685298
"762",4170,383.05211064171
"763",4172,133.65797375847
"764",4173,1361.66880677388
"765",4174,944.797835398003
"766",4175,678.862369629921
"767",4176,67.8247825623089
"768",4177,53.22870225603
"769",4178,121.50538983813
"770",4179,317.80285525778
"771",4180,1039.83230219559
"772",4181,329.071195875662
"773",4182,777.371459002337
"774",4183,502.35295680647
"775",4184,1558.2186080559
"776",4185,343.320720388634
"777",4186,181.670485895984
"778",4187,220.097076069777
"779",4188,40.8307167059891
"780",4189,149.506719235145
"781",4190,186.865178194075
"782",4191,681.917247827551
"783",4192,588.358389005106
"784",4193,658.755453332346
"785",4194,1081.44295701703
"786",4195,159.192007037598
"787",4196,63.7731961379202
"788",4197,1156.60835066051
"789",4198,426.958122019042
"790",4199,83.1430737620654
"791",4200,164.073640240606
"792",4201,669.771884503003
"793",4202,252.643901888036
"794",4203,468.225757656374
"795",4204,74.8714691492989
"796",4205,388.382231280975
"797",4206,522.995332313599
"798",4207,53.0328361916074
"799",4208,86.6816668929617
"800",4209,653.837431594794
"801",4211,710.454130645284
"802",4212,806.903267056238
"803",4213,344.65976661408
"804",4214,237.586057629215
"805",4215,262.504640876912
"806",4216,612.314686634843
"807",4217,66.8586058920286
"808",4218,274.58181503287
"809",4219,52.703011294602
"810",4220,268.740877600359
"811",4221,59.0957120683574
"812",4222,301.16453184115
"813",4223,651.393780898627
"814",4224,496.026466136729
"815",4225,270.20348476157
"816",4226,325.48669395038
"817",4227,280.299918982412
"818",4228,100.88910874077
"819",4229,327.149559761888
"820",4230,352.661376624702
"821",4231,308.269336025784
"822",4232,131.446131942084
"823",4233,57.1769045407323
"824",4234,384.121249015423
"825",4235,97.9995287429648
"826",4236,256.975351914766
"827",4237,53.0345241728566
"828",4238,404.885420980275
"829",4239,464.610398134082
"830",4240,40.1371807000946
"831",4243,1028.31843468492
"832",4244,956.075360609108
"833",4245,74.649542894059
"834",4246,909.081298974097
"835",4247,599.605193419263
"836",4248,493.511360774905
"837",4249,1046.92258960399
"838",4250,201.396592786168
"839",4251,247.495358701686
"840",4252,296.288848779029
"841",4254,262.562535267117
"842",4256,207.951623480892
"843",4257,145.108282540655
"844",4258,71.4072153094485
"845",4259,309.037144253195
"846",4260,92.2212425440817
"847",4261,226.017645823464
"848",4262,329.457989283733
"849",4263,136.01156137144
"850",4264,459.059057657956
"851",4265,398.030376279831
"852",4266,38.6796562267348
"853",4268,211.880120455705
"854",4269,251.008043377654
"855",4270,201.452374010647
"856",4281,148.455357142857
"857",4282,105.511063298969
"858",4283,138.024450370777
"859",4284,373.596613539265
"860",4285,180.697265687097
"861",4286,873.091787766291
"862",4287,92.4294906518956
"863",4289,463.95788024502
"864",4290,126.115140947863
"865",4291,80.5221063541522
"866",4292,501.472739262295
"867",4293,235.852709126819
"868",4294,404.294205353452
"869",4295,208.907205251045
"870",4296,262.28200564491
"871",4297,478.75061229228
"872",4298,183.179437889916
"873",4301,475.22862646259
"874",4303,51.2695634556124
"875",4304,325.278481526973
"876",4305,141.61176667671
"877",4306,705.02801561488
"878",4307,531.893268538512
"879",4308,822.367005609131
"880",4309,666.0401159589
"881",4310,172.710301299903
"882",4311,48.8500485098679
"883",4312,91.2153248007369
"884",4313,701.603148760179
"885",4314,400.212046508362
"886",4315,779.376830285302
"887",4316,221.931111759307
"888",4317,887.689788044293
"889",4318,31.5764090884468
"890",4319,559.000073617493
"891",4320,315.843778333032
"892",4321,338.544533857308
"893",4322,66.0100975418186
"894",4323,444.961011374518
"895",4324,467.093003563306
"896",4325,336.610902166541
"897",4326,279.439383798139
"898",4327,439.443387328117
"899",4328,241.552221967971
"900",4329,353.217553966646
"901",4330,224.315235936639
"902",4331,132.853777804926
"903",4337,354.152181146781
"904",4338,752.965129995804
"905",4339,100.489098632245
"906",4340,474.608252602833
"907",4341,814.173744058286
"908",4342,335.496919597917
"909",4343,582.863450793085
"910",4345,394.959483950735
"911",4346,666.417711726625
"912",4347,247.167904983454
"913",4348,481.396134693907
"914",4349,437.684793502468
"915",4350,501.432346630486
"916",4351,721.941271642044
"917",4352,213.924311324817
"918",4353,860.633353385489
"919",4354,363.927768305049
"920",4355,462.195439429386
"921",4356,202.182338509275
"922",4357,260.628492097983
"923",4358,141.307741796896
"924",4359,489.170278932789
"925",4360,260.288515209998
"926",4361,455.977967262981
"927",4362,677.536954149702
"928",4363,271.550894069916
"929",4364,342.908378768822
"930",4365,336.78062793401
"931",4366,150.083534571874
"932",4367,236.535430769827
"933",4369,194.530032866423
"934",4370,58.1111440453407
"935",4371,253.73898348711
"936",4372,40.8181376369873
"937",4373,963.700768309384
"938",4375,83.3110349805984
"939",4376,504.809903534985
"940",4377,363.146868951208
"941",4379,334.374964619664
"942",4380,344.225548447776
"943",4381,158.960108792751
"944",4382,421.129939581653
"945",4383,913.822172895637
"946",4384,448.263787625207
"947",4385,454.269202723834
"948",4386,827.730940441191
"949",4387,120.991279658596
"950",4388,684.52067343761
"951",4389,665.785954401459
"952",4390,441.866031360562
"953",4391,695.652749383203
"954",4392,361.718692390572
"955",4393,321.720543513562
"956",4394,74.5549229725305
"957",4395,255.476572378028
"958",4400,808.332486189031
"959",4402,120.97697803829
"960",4403,193.692528450414
"961",4404,630.26241021139
"962",4405,373.732510381062
"963",4406,61.9691089554968
"964",4407,58.9028522813975
"965",4408,269.680175395812
"966",4409,659.138615812353
"967",4410,176.017323432805
"968",4411,235.961313719842
"969",4412,134.030215077956
"970",4413,484.012497350237
"971",4414,287.256096330237
"972",4415,247.924019527981
"973",4416,78.4570270136011
"974",4417,585.399255162453
"975",4418,528.989466527042
"976",4419,1684.69857096487
"977",4421,1370.92934004539
"978",4422,172.446719196482
"979",4423,119.489934645217
"980",4424,287.620587201996
"981",4425,151.367175584282
"982",4426,310.75944000129
"983",4427,380.410763926123
"984",4428,469.870182393544
"985",4429,531.849016442153
"986",4430,550.547183880242
"987",4431,380.068041857494
"988",4432,217.837045804166
"989",4433,1344.7825529041
"990",4434,429.467650546649
"991",4436,402.722186350008
"992",4437,1503.74826531781
"993",4438,552.34087618098
"994",4439,691.593543683025
"995",4440,631.313480273937
"996",4441,1120.93616239466
"997",4442,1388.10232684939
"998",4443,698.700303763983
"999",4444,1337.58810055424
"1000",4445,153.785547952897
"1001",4446,452.651314083335
"1002",4447,477.457395992888
"1003",4448,271.212225570053
"1004",4449,350.900307760723
"1005",4450,345.690542599959
"1006",4451,83.5308934880943
"1007",4452,376.912473331365
"1008",4453,384.919268520279
"1009",4454,574.9621988324
"1010",4455,383.518014396024
"1011",4456,561.987208354929
"1012",4457,208.56248616823
"1013",4458,1075.58325403232
"1014",4459,262.092984462874
"1015",4460,1048.39971191172
"1016",4461,841.441688811885
"1017",4462,1367.91381067466
"1018",4464,775.184445837456
"1019",4470,183.359369623985
"1020",4471,613.1604992069
"1021",4472,449.048678168745
"1022",4473,306.945691693798
"1023",4475,197.080915269398
"1024",4476,236.368772744796
"1025",4477,205.73081451042
"1026",4479,236.469154569429
"1027",4480,265.355134618614
"1028",4481,362.994314962791
"1029",4482,63.4272151874564
"1030",4483,439.792354876854
"1031",4484,288.960606744835
"1032",4485,127.844961344045
"1033",4486,596.724777472003
"1034",4487,669.734253829602
"1035",4488,307.097826579357
"1036",4489,571.321786633738
"1037",4490,164.624033013567
"1038",4491,29.6687524217759
"1039",4492,515.756330908074
"1040",4495,141.247610061501
"1041",4496,134.83518487333
"1042",4497,156.465571170049
"1043",4498,164.22563160805
"1044",4500,261.923489808748
"1045",4501,318.186639598346
"1046",4502,183.173788213787
"1047",4503,63.0358635591922
"1048",4504,166.517871617608
"1049",4505,195.008735078464
"1050",4506,150.882833566242
"1051",4507,209.355513751174
"1052",4508,215.819497484228
"1053",4509,185.974474983577
