,0
0,0.4853985793212313
1,0.1524861878453041
2,0.19100236779794785
3,0.44135753749013434
4,0.2699289660615628
5,0.3779005524861878
6,0.49565903709550135
7,0.33717442778216244
8,0.303078137332281
9,0.5339384372533544
10,0.13575374901341736
11,0.21783741120757713
12,0.29992107340173635
13,0.260457774269929
14,0.22888713496448312
15,0.16416732438831885
16,0.3599052880820839
17,0.23441199684293612
18,0.5232833464877664
19,0.21073401736385167
20,0.2722967640094712
21,0.28887134964483036
22,0.29202841357537507
23,0.25098658247829525
24,0.4048934490923442
25,0.228097868981847
26,0.23322809786898188
27,0.4155485398579322
28,0.16416732438831871
29,0.2359905288082083
30,0.3267561168113656
31,0.40331491712707196
32,0.16890292028413562
33,0.3804262036306235
34,0.282557221783741
35,0.3113654301499606
36,0.46882399368587224
37,0.026045777426992902
38,0.5193370165745856
39,0.2525651144435677
40,0.3117600631412787
41,0.24861878453038677
42,0.3480662983425414
43,0.31333859510655093
44,0.32912391475927394
45,0.4877663772691398
46,0.24467245461720666
47,0.45382794001578547
48,0.19573796369376487
49,0.3441199684293608
50,0.36700868192580904
51,0.11365430149960526
52,0.39463299131807444
53,0.27821625887924234
54,0.42146803472770333
55,0.16416732438831871
56,0.18153117600631422
57,0.169692186266772
58,0.3756906077348066
59,0.2722967640094712
60,0.27940015785319655
61,0.39463299131807433
62,0.20718232044198898
63,0.4060773480662984
64,0.19731649565903694
65,0.5343330702446726
66,0.2943962115232835
67,0.39384372533543804
68,0.2786108918705603
69,0.017363851617995224
70,0.1104972375690607
71,0.3149171270718233
72,0.33859510655090774
73,0.3646408839779006
74,0.314127861089187
75,0.4001578531965272
76,0.26124704025256523
77,0.10339384372533564
78,1.0
79,0.20836621941594322
80,0.37766377269139706
81,0.24033149171270723
82,0.3393843725335437
83,0.11365430149960538
84,0.18389897395422253
85,0.3322809786898185
86,0.1223362273086028
87,0.17600631412786108
88,0.29992107340173635
89,0.28531965272296766
90,0.313733228097869
91,0.3820047355958958
92,0.41278610891870576
93,0.3054459352801895
94,0.5509076558800315
95,0.11128650355169681
96,0.2991318074191002
97,0.2580899763220206
98,0.303078137332281
99,0.14443567482241518
100,0.2225730071033939
101,0.3330702446724546
102,0.33859510655090774
103,0.4451460142067876
104,0.185477505919495
105,0.31097079715864256
106,0.2896606156274665
107,0.29479084451460147
108,0.5872138910812945
109,0.3117600631412786
110,0.28887134964483036
111,0.4127861089187055
112,0.24782951854775082
113,0.37490134175217066
114,0.23204419889502795
115,0.38121546961325975
116,0.21191791633780588
117,0.20955011838989743
118,0.4175217048145224
119,0.07024467245461727
120,0.38516179952644036
121,0.37411207576953465
122,0.38121546961325975
123,0.2809786898184689
124,0.2833464877663773
125,0.3480662983425415
126,0.33385951065509084
127,0.0
128,0.3883188634569851
129,0.24151539068666145
130,0.20205209155485385
131,0.3867403314917129
132,0.20284135753749022
133,0.3591160220994476
134,0.2628255722178375
135,0.4392265193370167
136,0.1681136543014995
137,0.3149171270718233
138,0.21546961325966854
139,0.39384372533543793
140,0.22099447513812182
141,0.2509865824782951
142,0.26203630623520147
143,0.3220205209155486
144,0.5481452249408052
145,0.22573007103393844
146,0.30228887134964494
147,0.3062352012628256
148,0.505130228887135
149,0.23835832675611704
150,0.2904498816101027
151,0.24625098658247827
152,0.31965272296764013
153,0.5714285714285715
154,0.2809786898184688
155,0.21689029202841367
156,0.37884767166535155
157,0.15627466456195768
158,0.3283346487766378
159,0.3599052880820839
160,0.2967640094711919
161,0.24782951854775054
