,long,lat
24928,9.9645535,53.5681908
15720,9.964031,53.5682618
7671,9.9640067,53.5683074
4267,9.9643083,53.5683445
29502,9.9639824,53.5683529
9141,9.963921,53.5684594
35906,9.9579953,53.5676603
14896,9.9590769,53.5677698
8739,9.9566843,53.5683536
15103,9.9562121,53.5683626
9230,9.9566271,53.5684023
19851,9.9563869,53.5685625
28213,9.9559364,53.5685921
7670,9.9558204,53.5686976
9231,9.956452,53.5687886
10575,9.9553772,53.5689697
32047,9.9603367,53.5679828
32046,9.9603993,53.5680022
30370,9.9604462,53.5680131
6947,9.9597256,53.5680133
19054,9.9606502,53.5680685
32056,9.9601442,53.5681237
11075,9.9617713,53.5683069
11945,9.9608403,53.5683716
21147,9.9619597,53.5684973
9181,9.9599788,53.569084
32738,9.963886,53.5685086
33215,9.9644013,53.56864
33216,9.9643031,53.5687019
15713,9.9637601,53.5687371
4270,9.9638737,53.568765
15710,9.9637211,53.5688094
15709,9.9636687,53.5688979
18772,9.9641117,53.5689393
19179,9.963114,53.5689552
19180,9.9631971,53.5690221
18770,9.9640527,53.5690723
11961,9.9629009,53.5691708
32730,9.9635175,53.5691925
11962,9.964015,53.5692055
10647,9.9647615,53.5692252
10665,9.9647538,53.5692258
12748,9.9629807,53.5692406
32727,9.9635217,53.569243
32725,9.9628818,53.5695142
19183,9.9625034,53.5695407
10657,9.966702,53.5687901
10673,9.9677343,53.568796
10641,9.9677343,53.5688062
37441,9.9665271,53.5688845
36426,9.9663691,53.5690452
2548,9.9669759,53.5691389
10687,9.9647692,53.5692247
37654,9.9656454,53.5695303
11642,9.9676824,53.5696572
16049,9.9667039,53.5698977
19182,9.9625289,53.5695412
32726,9.9628757,53.5695533
3164,9.9630732,53.5695625
32724,9.9628628,53.5695757
3376,9.9645834,53.5696042
29426,9.9644845,53.5696162
32729,9.963939,53.5696772
3377,9.9642291,53.5696781
32728,9.963739,53.5697303
33311,9.9643413,53.569798
10601,9.9553772,53.5689811
19852,9.9570387,53.5695198
3346,9.9579305,53.5696435
17730,9.9573557,53.569965
35985,9.9561909,53.5701083
17724,9.9591702,53.5702637
17720,9.958446,53.570292
17723,9.9584384,53.5702942
17722,9.9590204,53.5703004
17717,9.9585479,53.5703584
25421,9.9587122,53.5704106
17727,9.9581737,53.5704397
19853,9.9576368,53.57045
17726,9.9582086,53.5705544
17721,9.9589556,53.5706483
17718,9.9589355,53.5706762
17716,9.9577419,53.5707248
10612,9.959278,53.5709511
17729,9.9571143,53.5709685
17719,9.957125,53.5710338
17725,9.9595001,53.5703767
25422,9.9601243,53.5703891
2588,9.9608172,53.5708391
32765,9.9615237,53.5710266
32764,9.9614741,53.5710458
32763,9.9614218,53.571068
32766,9.9613923,53.5711174
13951,9.9604163,53.5714573
5273,9.9596308,53.5716031
19869,9.9601262,53.5716502
5299,9.9640668,53.5699024
22749,9.9646587,53.5703804
33014,9.9632467,53.5724819
33017,9.9632587,53.5724919
31901,9.9625477,53.5729718
31900,9.962588,53.5729981
31902,9.9627804,53.5731183
31903,9.9628146,53.5731386
31904,9.9628528,53.5731573
9179,9.9623548,53.5731941
16923,9.9667635,53.5699194
29121,9.9648667,53.5707721
3528,9.9661278,53.5708433
35311,9.9650303,53.5709812
36489,9.9679011,53.5722568
27947,9.9680329,53.5723482
33882,9.9675598,53.5725007
33881,9.9674286,53.5725317
31269,9.965335,53.5733883
8053,9.9648153,53.5739364
19870,9.9600345,53.5717004
19871,9.9598662,53.5718003
19872,9.9597228,53.5718622
5256,9.9614089,53.5719197
5230,9.9614104,53.5719279
19873,9.9596006,53.5719726
9184,9.9611937,53.5720127
13246,9.9612982,53.5720469
19849,9.9594319,53.5720825
19848,9.9595193,53.5721704
19933,9.9603,53.5721877
16025,9.959696,53.5723284
27103,9.9596383,53.5723365
19847,9.9597558,53.5724298
10566,9.9612717,53.5725664
31277,9.9594155,53.5725711
5243,9.9617057,53.5725856
19846,9.9599757,53.5726273
19856,9.9594795,53.5726719
10594,9.9599151,53.5727067
10578,9.9582969,53.572307
10627,9.9580713,53.5723529
37655,9.9592929,53.5724935
12346,9.9567761,53.5725067
37656,9.9589848,53.5726261
19929,9.9589831,53.5727888
2135,9.9575694,53.5728
9182,9.9586338,53.5728235
29354,9.9582373,53.573418
24526,9.9590582,53.5735308
10584,9.9599138,53.572724
14384,9.9593226,53.5727464
19857,9.9597994,53.5729247
22461,9.9603849,53.5729518
37297,9.9604667,53.5730196
37298,9.960535,53.5730606
31260,9.9599582,53.5730692
19845,9.9606516,53.573172
31268,9.9600743,53.5731874
19844,9.960716,53.5732309
31273,9.9627396,53.5732177
31895,9.9626541,53.5733114
33889,9.9625751,53.5733193
31896,9.9626554,53.5733356
33892,9.9625861,53.5733435
31897,9.9626372,53.5733574
33891,9.9625773,53.5733694
31898,9.9626389,53.5733803
9175,9.9624225,53.5733864
33890,9.9625685,53.5733954
19862,9.9602576,53.5732786
19843,9.9608582,53.5733424
19842,9.9610272,53.5734953
34360,9.9619162,53.5735368
34361,9.961755,53.5735812
26774,9.9616669,53.5735954
10611,9.9610419,53.5736035
19841,9.9611827,53.5736132
10606,9.9610458,53.5736209
19840,9.9612256,53.573653
31899,9.9626201,53.5734037
31894,9.9626244,53.5734415
31909,9.9634501,53.5735106
9176,9.9631755,53.5736263
31266,9.9640381,53.5736645
9183,9.9628575,53.5736796
2766,9.9624021,53.5736953
36370,9.9627115,53.5737786
31265,9.9641797,53.573782
36611,9.9622815,53.573788
29898,9.9607039,53.5736573
29897,9.9607492,53.5736933
26574,9.9613229,53.5737032
37012,9.9608051,53.5737411
19744,9.9619798,53.5737894
33877,9.9621305,53.5738491
33878,9.9619991,53.5738799
9178,9.9607686,53.5739093
1021,9.9618109,53.5739746
9177,9.9593076,53.57398
3506,9.9605829,53.5739985
1038,9.9612033,53.5741494
4075,9.9608597,53.5741914
29896,9.9610521,53.5742109
10581,9.9594246,53.5742743
10597,9.9594238,53.5742833
5268,9.9618372,53.5742901
10564,9.9606004,53.5743058
5266,9.9618416,53.574313
31259,9.9606691,53.5743665
1632,9.9492534,53.5699404
1484,9.9487022,53.5700156
34832,9.9506925,53.5705347
13208,9.9500415,53.5715914
13302,9.9479441,53.5719934
5323,9.9507487,53.5721299
30121,9.9491861,53.5721802
13291,9.9489748,53.5722216
13292,9.9490282,53.5722232
30112,9.9491927,53.5722245
25031,9.9561976,53.5711664
17715,9.9573959,53.5711899
17728,9.957361,53.5711915
14245,9.9552182,53.5713153
14246,9.955173,53.5713232
32953,9.9583261,53.5713842
19948,9.9567396,53.5714021
19850,9.9587714,53.5714662
36766,9.9583316,53.57149
14250,9.9563346,53.5715746
14247,9.9549979,53.5714178
14248,9.9549938,53.5714665
14249,9.9549485,53.5714743
10634,9.9518842,53.5715832
10662,9.9518835,53.5715917
14252,9.9540718,53.5716
14253,9.9540265,53.5716079
20332,9.9527367,53.5716436
20333,9.952715,53.5716526
728,9.9525977,53.5718205
14251,9.9563931,53.5715958
9100,9.9588677,53.5716211
36765,9.9584908,53.5716681
31258,9.9562309,53.5717079
17712,9.9585119,53.571715
5260,9.9588993,53.5717498
14256,9.9553756,53.5717529
14257,9.9553312,53.5717606
5235,9.9589033,53.5717663
3172,9.9563626,53.5718078
15062,9.9527708,53.5718545
14254,9.9549254,53.5718817
14255,9.9548802,53.5718896
15174,9.9529268,53.571908
9490,9.9522156,53.5719433
14258,9.9543821,53.5719734
14259,9.9543368,53.5719812
18993,9.9520275,53.5720067
35491,9.954016,53.5720535
25034,9.9535905,53.5720631
30707,9.9560703,53.5718145
35487,9.9552674,53.5718172
15170,9.9560864,53.5718455
34268,9.9560935,53.5718719
35916,9.9586557,53.5719072
1116,9.9564014,53.5720074
19854,9.9587312,53.5720141
9180,9.9587634,53.5720603
19152,9.9587589,53.5721463
19855,9.9586212,53.5721861
25193,9.9551073,53.5720918
27194,9.9516979,53.5721232
140,9.9547937,53.5722545
25035,9.9534859,53.5722686
2208,9.9513595,53.5722824
10675,9.9533633,53.5723317
18992,9.9512175,53.5724001
25195,9.9550548,53.5724207
25194,9.9550096,53.5724286
35495,9.9536596,53.5724309
13207,9.95048,53.5722752
13293,9.9492428,53.5723169
13294,9.9480177,53.5723349
13295,9.9492578,53.5723493
1057,9.9503461,53.5723516
2209,9.9510086,53.5726134
36723,9.9505103,53.5728316
18994,9.9504638,53.5728588
18995,9.9503294,53.5729306
18996,9.9499757,53.5730929
25033,9.9536709,53.5725226
25032,9.9536897,53.5725481
35490,9.9538641,53.5727868
25036,9.9538869,53.5728348
24974,9.9534239,53.5730052
34071,9.9540542,53.5731053
24976,9.9533312,53.5732012
24977,9.9533127,53.5732386
24975,9.9532385,53.5733773
26694,9.952168,53.5739522
6027,9.9432315,53.572135
10093,9.9457159,53.5721754
13296,9.9472784,53.5727365
13297,9.9472242,53.5727567
13298,9.9472192,53.5729886
13299,9.9472625,53.5729915
13300,9.9472988,53.5729917
6032,9.9445682,53.5731218
30115,9.9441543,53.5742215
30016,9.9443168,53.5745845
18998,9.9499166,53.5731312
15173,9.9499001,53.5731848
18997,9.9497501,53.5732587
2210,9.9497206,53.5733288
1631,9.9496462,53.5734399
36724,9.9497261,53.5736347
2212,9.9480258,53.5736574
2211,9.9480978,53.5737163
15211,9.9482065,53.5737326
15210,9.9499053,53.5739177
2114,9.9502101,53.5741347
1115,9.9503409,53.5741894
3146,9.9482315,53.5743453
10666,9.9499682,53.5743781
381,9.9499797,53.5744193
29032,9.9509901,53.5744346
10680,9.9507451,53.5744776
10663,9.9507453,53.5744844
10653,9.9507456,53.5744912
10645,9.9507459,53.574498
28952,9.95073,53.574547
29031,9.9510967,53.5745493
24719,9.9476213,53.5745717
28951,9.9510424,53.574577
10688,9.9496584,53.5746145
25339,9.9503557,53.5748467
2298,9.9506849,53.5750585
10649,9.9510006,53.5751209
10681,9.9510004,53.5751235
10670,9.9510002,53.5751261
10660,9.9549143,53.5744735
2112,9.9512187,53.5748036
15206,9.9513752,53.5749561
10667,9.9551115,53.5750366
15205,9.9514396,53.5750803
15481,9.9549077,53.5752848
27465,9.9548283,53.575311
27466,9.9547121,53.5753464
16346,9.9545636,53.5753522
4077,9.9546388,53.5753912
33896,9.9586305,53.5749047
1043,9.9585841,53.5749383
27919,9.9592795,53.5749634
2153,9.9584366,53.5749654
29355,9.9584923,53.5749696
30747,9.9562583,53.5749966
2129,9.9582998,53.5750211
10678,9.9551326,53.5750531
11179,9.9576811,53.5751095
27448,9.9575374,53.5751308
35977,9.9467287,53.5746544
35976,9.945851,53.5749821
17927,9.944164,53.5751582
10676,9.9470216,53.5752676
31194,9.9456034,53.5753264
22881,9.9468608,53.5753369
18243,9.94554,53.5753534
36616,9.9474871,53.575397
12745,9.9454059,53.5754051
17391,9.9443886,53.5755741
27449,9.9574313,53.5751541
27453,9.9555166,53.5751778
27450,9.9572878,53.5751783
27451,9.9572319,53.5751871
24140,9.9554671,53.5751898
2128,9.9553129,53.5751938
27452,9.9570595,53.5752214
15063,9.9554717,53.5752472
34833,9.9564451,53.5753387
27455,9.9560205,53.5754416
10692,9.951,53.5751286
2297,9.9508432,53.5751842
36494,9.9508731,53.5752172
10659,9.9482675,53.5752499
36495,9.9509031,53.5752533
10635,9.9482668,53.5752563
36496,9.950927,53.5752749
15207,9.951107,53.5754593
28003,9.9506439,53.5755545
24983,9.9507661,53.5755662
27461,9.9544277,53.5753991
37014,9.954075,53.575447
27462,9.9542595,53.5754518
16347,9.9541348,53.5754726
23093,9.9521858,53.5754918
2113,9.9534801,53.5756091
26366,9.9521674,53.575621
28720,9.9537786,53.5756276
33066,9.951187,53.5756363
15480,9.9549582,53.5756375
15208,9.9511665,53.5755783
24982,9.9508104,53.5755789
24981,9.9508466,53.5755988
24980,9.9509203,53.5757095
5625,9.9503296,53.5757124
28002,9.950499,53.575721
24979,9.9509217,53.5757358
24984,9.9504429,53.5757557
24978,9.9509217,53.5757653
24985,9.9504,53.5757748
14848,9.9403476,53.5741844
30017,9.9419348,53.5747729
8793,9.9413379,53.5755634
8782,9.9412519,53.5756135
8783,9.9408279,53.5761564
8795,9.9428819,53.5765147
27590,9.9428005,53.5765657
17899,9.942431,53.5768496
24863,9.9428549,53.5769732
24996,9.9463136,53.5755885
24995,9.9463069,53.5756737
30019,9.9447465,53.5757015
30020,9.9448276,53.5757046
35978,9.9438983,53.5757115
17398,9.9438664,53.575732
30018,9.9445092,53.5757773
25384,9.945395,53.5758083
33874,9.9452379,53.5758112
25385,9.9456927,53.5758314
35972,9.9456696,53.5759743
35971,9.9457132,53.5759924
30021,9.9450244,53.5760845
35974,9.9441603,53.576086
35975,9.944474,53.5761049
25388,9.9445984,53.5761156
25387,9.9446521,53.5761165
25386,9.9447003,53.5761172
33873,9.9442157,53.5761255
35973,9.9441689,53.576203
8791,9.9431818,53.5763071
10652,9.9462844,53.5763332
9600,9.9437565,53.5763716
36307,9.9451751,53.576386
10693,9.9453067,53.5764398
13552,9.9456473,53.5764489
23521,9.9453417,53.5765174
17172,9.9461882,53.5765503
13551,9.945441,53.5765767
9599,9.9433942,53.5765793
15471,9.9421599,53.5770556
17897,9.9427228,53.5770749
15473,9.9420654,53.5771277
15472,9.9420654,53.5771277
27591,9.9425068,53.577239
17890,9.9418688,53.5772951
17893,9.9416892,53.5774697
21192,9.9416122,53.5775506
15469,9.9421305,53.5775603
2108,9.9532245,53.5756615
27456,9.9547772,53.5756674
27467,9.9530962,53.5756868
15209,9.9512201,53.5756951
27457,9.9545774,53.5757189
2109,9.9529064,53.5757241
33875,9.9540549,53.5757318
27458,9.954458,53.5757433
27447,9.9539234,53.5757615
2110,9.9526711,53.5757704
27446,9.9537824,53.5757843
18007,9.9512309,53.5757973
4080,9.9527747,53.5758157
4078,9.9527717,53.5758165
4079,9.9527684,53.5758174
28721,9.9529431,53.5758231
1042,9.9540439,53.5758456
36615,9.9520268,53.5758885
28007,9.9513449,53.5758948
22371,9.9523876,53.5759384
24986,9.9503437,53.575786
24987,9.9502364,53.5758099
24988,9.9501881,53.5758178
24989,9.9501345,53.5758258
24990,9.9498662,53.5758656
24991,9.9497831,53.5758831
24993,9.9485412,53.5758911
24992,9.9496946,53.5759006
28004,9.9490332,53.5759654
2299,9.9492567,53.5759832
28723,9.9522365,53.5759527
28722,9.9519523,53.5759558
585,9.9512787,53.57596
17170,9.9536033,53.5759767
27463,9.9534303,53.5759823
17169,9.95333,53.576003
17168,9.9531918,53.5760315
27406,9.9525085,53.5760554
27913,9.9530649,53.5760576
1114,9.9511975,53.5760613
36302,9.9481335,53.5759858
586,9.9509786,53.5759925
24994,9.9487048,53.5759978
18025,9.9509105,53.5760006
18019,9.9508221,53.5760111
18008,9.9507222,53.5760233
18016,9.9504976,53.5760526
18014,9.9503805,53.5760684
33063,9.9499303,53.5760961
33064,9.949815,53.5761182
17164,9.9528718,53.5760974
36613,9.9519185,53.5761049
19749,9.9514799,53.5761222
36614,9.9519244,53.5761236
17166,9.9527611,53.5761313
19750,9.9514866,53.5761409
27408,9.9524001,53.57615
21933,9.9526327,53.5761547
19751,9.9514933,53.5761596
9538,9.9536759,53.576171
582,9.9500265,53.5761372
18024,9.9495874,53.5761655
16327,9.949663,53.576246
18022,9.949571,53.5762516
583,9.9494176,53.5762935
18010,9.9510483,53.5763169
18021,9.9509548,53.5763264
36320,9.9496296,53.5763417
1113,9.9492221,53.5763518
18004,9.9511139,53.5763671
27407,9.9522721,53.5761747
19746,9.951561,53.5761873
27401,9.9522639,53.5762106
27403,9.9521471,53.5762442
27405,9.9522814,53.5762982
27404,9.9523459,53.5763033
27410,9.9522534,53.576309
27402,9.9520567,53.5763169
27409,9.9523667,53.5763267
16713,9.9519909,53.5764048
33876,9.950111,53.576371
18020,9.9506069,53.5763743
27400,9.9499815,53.5763852
18015,9.9504686,53.5763979
18023,9.9507825,53.5764037
18017,9.9504086,53.5764064
18006,9.9502885,53.5764249
18018,9.9501671,53.5764452
18012,9.9500501,53.5764724
18011,9.9502157,53.5764741
588,9.9516083,53.576405
18161,9.952536,53.5764344
15423,9.9523686,53.576455
13932,9.9522791,53.5764653
18158,9.9524509,53.5764775
18160,9.952581,53.5765006
13933,9.952097,53.5765676
2115,9.9515335,53.5766242
4635,9.9532277,53.5766348
2116,9.9515735,53.5767144
581,9.9486673,53.5765359
18005,9.9496354,53.576588
18009,9.9494535,53.5766341
17993,9.9485558,53.5766342
18013,9.9493774,53.5766537
35482,9.9494267,53.5766567
1112,9.9494152,53.5766954
17985,9.9484311,53.5767121
18002,9.9489851,53.5768337
580,9.9482023,53.5768745
18147,9.9515317,53.5767482
18151,9.9516217,53.5767918
18155,9.9516111,53.576818
18145,9.9515582,53.5768299
18146,9.9516462,53.5768568
18140,9.9513301,53.5768653
18142,9.9514851,53.576871
18165,9.9522273,53.5768769
18148,9.9512279,53.5768773
18141,9.9515818,53.5768954
8837,9.9559203,53.5754602
27454,9.9551576,53.5755334
27464,9.955232,53.5756187
16325,9.9552853,53.5756697
10572,9.9572349,53.5765536
10596,9.9568567,53.576929
10565,9.9590602,53.5772825
31279,9.9582726,53.5781174
10583,9.9568859,53.5781241
25090,9.9585928,53.5782313
33061,9.9462783,53.5765978
36308,9.9459361,53.5766937
13550,9.9458189,53.5767686
17163,9.946152,53.5769379
17872,9.9465571,53.5771247
17873,9.9472386,53.5771357
7824,9.9434773,53.5771455
17877,9.947344,53.5771839
35502,9.9474164,53.5772214
17874,9.947486,53.5772474
17998,9.9489078,53.5768755
2117,9.9510721,53.5768895
18253,9.9490412,53.5769254
17999,9.9480891,53.576948
27818,9.9482767,53.5769678
17992,9.9479697,53.5769899
17995,9.9480503,53.577022
36314,9.9484427,53.5770306
22071,9.950488,53.5770422
36315,9.9484024,53.5770437
589,9.9516253,53.5769049
18144,9.9516851,53.5769193
17165,9.9522392,53.5769231
18157,9.9515058,53.5769354
17171,9.9522611,53.5769826
17167,9.9522818,53.5770368
18162,9.9515508,53.5770479
18159,9.9514445,53.5770672
18163,9.9514583,53.5771237
18135,9.9512018,53.5771421
18000,9.9479873,53.5770787
18003,9.9485985,53.5770928
17990,9.9478589,53.5770999
36316,9.9480812,53.5771118
17997,9.9486027,53.5771268
17991,9.9479437,53.5771288
18001,9.9485155,53.577144
17982,9.9479104,53.5771612
18088,9.9510226,53.5771617
17989,9.947778,53.5771708
1723,9.9508467,53.5771763
17984,9.948433,53.577226
17983,9.9477283,53.5772796
36612,9.9476474,53.5773124
16326,9.9483165,53.57733
17988,9.9482376,53.5774071
8569,9.9481831,53.5774667
16907,9.9481174,53.577555
10646,9.9499579,53.5775925
17986,9.9481168,53.5776193
18137,9.9516099,53.5772266
18164,9.9524693,53.577332
27209,9.9529937,53.5773427
18138,9.9514908,53.5773812
16764,9.9516536,53.5774264
18153,9.9514462,53.5774443
6789,9.9519586,53.5775121
3754,9.9538908,53.5775214
18143,9.9513946,53.5775254
27672,9.9513518,53.5775718
17875,9.9467667,53.5772495
36306,9.9447184,53.5773391
8799,9.9430567,53.5773424
20614,9.9443951,53.5774188
13553,9.9444502,53.5774623
17876,9.9472646,53.5775221
8792,9.9430527,53.5775969
1111,9.9474078,53.5776072
17979,9.9473616,53.5776904
8797,9.9435663,53.5777079
10651,9.9569709,53.5739436
1774,9.9591003,53.574451
2127,9.9590321,53.5745067
21664,9.9564799,53.5745186
34362,9.9588164,53.5745825
26692,9.9586373,53.5745885
36610,9.9583279,53.5746496
26693,9.9584959,53.574696
31193,9.9572705,53.5747562
33895,9.9586266,53.5748967
16761,9.9598979,53.5743771
19153,9.9615311,53.5743887
33970,9.9603496,53.5744021
33893,9.9605577,53.5744118
10563,9.9595533,53.574416
33969,9.9602419,53.5744442
31264,9.9621812,53.5744458
15044,9.9616295,53.574456
33879,9.9601762,53.5745668
33894,9.9600888,53.5746023
31284,9.9617134,53.5746325
33880,9.9599911,53.5746421
31283,9.96162,53.574647
4076,9.9597124,53.5747015
2134,9.9597771,53.5747154
9384,9.9618975,53.5748418
10592,9.9597724,53.5749017
33974,9.9599529,53.5750171
31278,9.9599771,53.5750731
4364,9.9614787,53.5751628
8356,9.967499,53.5742695
5249,9.9657768,53.5747424
5239,9.9657763,53.5747534
5261,9.9657758,53.5747645
5265,9.9657793,53.5747774
10603,9.9661135,53.5750582
1020,9.9662217,53.5752192
14895,9.9672485,53.5755893
14891,9.9672832,53.5756092
33120,9.9653237,53.5764511
31267,9.9631116,53.5739558
9185,9.9641868,53.5742486
1019,9.9637627,53.5744652
9379,9.9624342,53.5746782
9382,9.9636237,53.5749193
1011,9.9623022,53.575739
21924,9.9640629,53.5774456
21925,9.9639342,53.5775394
2438,9.9632428,53.5775726
9370,9.9638213,53.5776886
4363,9.961468,53.5751628
4362,9.9614787,53.5751725
4361,9.961468,53.5751725
9383,9.9621395,53.5752722
14190,9.9603433,53.5765972
14191,9.9603051,53.5766123
14192,9.9607215,53.5766656
14193,9.9607364,53.5766845
14194,9.9601165,53.5767231
14195,9.9600804,53.5767435
14196,9.9604242,53.5773574
14197,9.9604025,53.5773821
25088,9.9603671,53.5774032
11567,9.9613829,53.5774292
14198,9.9609529,53.5774764
14199,9.9610504,53.5774935
14200,9.9610973,53.5775139
25086,9.9608861,53.5775641
14201,9.9607036,53.5775716
25087,9.9609129,53.5775784
14202,9.960696,53.5776019
25083,9.9606903,53.5776811
25082,9.9606849,53.577709
25084,9.9607426,53.5777846
25085,9.9607077,53.5778013
14203,9.9604494,53.5779157
14204,9.9604133,53.577935
14205,9.9597979,53.5781772
7580,9.9621188,53.5781868
14206,9.9597663,53.5781975
5066,9.9665781,53.5770826
5065,9.9665774,53.5770951
30962,9.9657118,53.5771462
31275,9.9657709,53.5771907
31274,9.9656873,53.5772818
5067,9.9677833,53.5774065
31276,9.9661179,53.5775861
2897,9.9650353,53.5791065
5079,9.9659264,53.5793875
34375,9.9657945,53.5794467
19188,9.9638972,53.5778079
21811,9.96226,53.5784466
15266,9.9630419,53.5785668
1024,9.964622,53.5789044
5063,9.9640964,53.579086
5062,9.964098,53.5791026
5064,9.9639546,53.5795646
7902,9.9642755,53.5797884
14062,9.9636152,53.5797997
8504,9.9529299,53.5775952
10655,9.9516903,53.5776053
16427,9.9512552,53.5777005
18235,9.9517732,53.5777609
18152,9.9511967,53.5777889
18240,9.9517143,53.5778342
2213,9.9533956,53.5778716
18238,9.9516382,53.5778957
18239,9.9515935,53.5779626
18295,9.9537241,53.5780607
8800,9.9435864,53.5777206
579,9.9475062,53.5777337
29730,9.9445316,53.5778001
17965,9.9472335,53.57781
17978,9.9471841,53.5778507
8801,9.9430481,53.5778971
8802,9.9430656,53.5779009
8803,9.9430822,53.5779056
17976,9.9471191,53.5779147
32081,9.9432573,53.5779433
17987,9.9481584,53.5776681
37013,9.9511349,53.5777248
17968,9.9477753,53.5778786
23274,9.9510254,53.5778827
17974,9.9476688,53.5779665
17996,9.9478891,53.5779891
18156,9.9511175,53.5779897
17969,9.9476125,53.5780253
18136,9.9510345,53.5780364
17994,9.947933,53.578041
32080,9.9432901,53.5779528
17980,9.9470659,53.5779709
36318,9.9472377,53.5779765
4081,9.9473703,53.5780667
17971,9.9469597,53.5780833
17966,9.9468994,53.5781561
36317,9.9472833,53.578174
17970,9.9474699,53.5781796
36309,9.9454218,53.5782241
17964,9.9474205,53.5782277
18139,9.9509615,53.5781014
18149,9.9503932,53.5781488
19950,9.9509229,53.5782045
18150,9.9507819,53.5782144
18254,9.9477398,53.5783106
18154,9.9505224,53.5783794
10658,9.9483945,53.5784627
10679,9.9483958,53.5784683
36301,9.9504959,53.57851
14057,9.9507549,53.5786414
31964,9.9532248,53.5780725
14059,9.9515195,53.5780822
18296,9.953442,53.5783064
14058,9.9512042,53.5783523
18293,9.9546699,53.5786171
32919,9.9533979,53.5787307
32918,9.9534351,53.5787343
32920,9.9533738,53.57874
18297,9.9542336,53.5787757
18298,9.9550486,53.5788649
14208,9.9591852,53.5782511
25089,9.9585419,53.5782528
10599,9.9568465,53.5783557
10591,9.9568545,53.5783817
30963,9.9551379,53.5784094
30964,9.9578437,53.578446
14209,9.959197,53.5786593
14210,9.9591446,53.5786893
9061,9.956415,53.5787848
25079,9.95868,53.5788221
15064,9.9469075,53.5785498
20616,9.9462423,53.5785547
9601,9.9468956,53.5785619
17972,9.9470745,53.5785892
17973,9.9470329,53.5786395
17884,9.9438966,53.578654
13555,9.9450891,53.5786955
17981,9.9469846,53.5786988
15428,9.9435752,53.5787017
17961,9.9463541,53.5787327
25080,9.9586558,53.5788365
25081,9.9585982,53.5788795
12727,9.9551854,53.5789245
10569,9.9580599,53.5789715
10593,9.9580619,53.5789933
14211,9.9590174,53.5791372
14212,9.9589651,53.5791479
907,9.9557952,53.5791848
31963,9.9556386,53.5792791
35484,9.9562415,53.5793614
19949,9.9502148,53.5789002
10689,9.9487307,53.5790168
18230,9.950107,53.5790172
18166,9.9492774,53.5790425
18232,9.9500457,53.5790555
6787,9.949101,53.5791426
1050,9.9491107,53.5793239
6788,9.9486475,53.579332
14063,9.9495633,53.5793562
18234,9.9495308,53.5793773
17892,9.941564,53.5775971
8798,9.9427912,53.5776012
17889,9.9415088,53.5776528
17888,9.9420934,53.5776649
6958,9.9414175,53.5776762
11723,9.9421403,53.5777749
1597,9.9417341,53.5778726
12951,9.9417252,53.5778803
1598,9.9416367,53.5780287
11866,9.9427501,53.5780438
17898,9.9409498,53.5781411
17885,9.941955,53.5781963
36313,9.9417787,53.5782101
2130,9.9467514,53.5782592
17977,9.9473381,53.5782941
17967,9.9472923,53.5783478
20615,9.9467545,53.5783591
20704,9.9455627,53.5783693
17975,9.946608,53.5784466
34188,9.9430331,53.5784715
15429,9.9436217,53.5784722
36305,9.943563,53.5784797
15421,9.9435515,53.5785042
3638,9.9414659,53.5782294
27674,9.9415452,53.5783573
17901,9.9412397,53.5784389
27673,9.9412066,53.5784926
36619,9.9405073,53.5785984
24864,9.9403518,53.5788161
17895,9.9408387,53.5788677
17900,9.9406192,53.5790816
36319,9.9465095,53.578762
20613,9.9450229,53.5787831
17963,9.9463052,53.5788036
17962,9.9467537,53.5788929
15932,9.9461998,53.5789003
30119,9.9436186,53.5789375
17960,9.9460817,53.5790151
36310,9.9462271,53.5790287
13554,9.9449903,53.5790541
36311,9.9463653,53.5790924
16027,9.9423147,53.579345
17896,9.9403926,53.5793655
1881,9.9429122,53.5797934
22611,9.9426842,53.5798293
8226,9.9425757,53.5798461
8225,9.9425757,53.5798461
7823,9.9424764,53.5798585
17902,9.9441166,53.5796104
36304,9.9442765,53.5796383
16035,9.9462319,53.5796425
15999,9.9450031,53.5797362
16077,9.9465838,53.579916
7829,9.9435847,53.5799487
16272,9.9466347,53.5799568
16000,9.9461707,53.5799805
5255,9.9752354,53.572897
5254,9.9752354,53.5729063
3805,9.975661,53.5729809
20882,9.9774953,53.5731736
20881,9.9774227,53.5733669
20879,9.9773731,53.5734229
20826,9.976798,53.5735199
20878,9.9772954,53.5735212
20825,9.9765761,53.5738123
29015,9.9768221,53.5741541
36488,9.9684895,53.5720826
5295,9.9705955,53.5727318
5293,9.9705946,53.572741
5303,9.9705974,53.572749
5246,9.9698866,53.5740801
5237,9.9699253,53.5740958
5267,9.969889,53.5741077
15632,9.9703934,53.5757645
15264,9.9687089,53.5762236
15270,9.9687186,53.5762295
3801,9.9765243,53.5743748
20808,9.976944,53.5744198
20811,9.9760822,53.5744303
20807,9.9768806,53.5744374
2420,9.9770497,53.5744469
20810,9.97694,53.5744534
20806,9.9768809,53.5744676
20809,9.976938,53.5744814
20805,9.9768808,53.5744993
20871,9.9757923,53.5747714
5270,9.9722874,53.5735648
10621,9.9734446,53.5742149
3803,9.9729788,53.57422
10624,9.9728432,53.5745916
9189,9.973591,53.5770041
