detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
N33131Y,42753.007217321574,1520.6619887730553,,,29.273751686909584,0.43747516509992,0.078769292309462,3.0,17.0,-1.89963056376601,52.4715862017929
N33132Z,42721.56626506024,1405.5694779116466,,,44.2859037127703,0.407147870934088,0.080936118092985,3.0,6.0,-1.9000897250138202,52.4703459728524
N33141W,43619.5302843016,390.1166048619695,,,61.5255242825607,0.254207760188567,0.084871982312901,3.0,11.0,-1.9017338434898803,52.4657984166337
N33142E,43623.78400659522,564.9344600164881,,,41.19465199944652,0.27908265408377,0.131894304686311,2.0,12.0,-1.9030184891689,52.4639254020371
N33151L,42769.178356713426,687.5466933867735,,,31.741787342451058,0.281242976789488,0.227755441706907,2.0,13.0,-1.90235494115927,52.4646142677393
N37121M,41347.6401179941,424.3352999016716,,,41.11128190180075,0.100051065650251,0.069884210733022,2.0,44.0,-1.89971923707149,52.4752760316668
N37131A,41210.595703125,624.80908203125,,,25.05907859078591,0.21112701030546,0.010726616157683,3.0,62.0,-1.90052023180633,52.4752908194205
N38111F,43577.59472817134,289.20799011532125,,,39.4774051637098,0.310063804934596,0.096605472253002,1.0,1.0,-1.8962961999999999,52.4685989
N38111G,42728.72596153846,375.26482371794873,,,26.95296343001261,0.224114677943084,0.094237129826992,1.0,3.0,-1.89469899973971,52.4705842690549
N38121J,42728.623042954634,318.66158169409874,,,30.054129464285715,0.098744906738132,0.089884534349102,1.0,4.0,-1.8932274595835399,52.4724805429744
N38121L,42763.088057901085,399.84077201447525,,,30.352340276846338,0.227159845218499,0.075188871077541,1.0,2.0,-1.89447302020824,52.4709599
N41114J,43769.90008326394,569.0174854288093,,,38.35642618782216,0.139521148723471,0.118132548924571,2.0,51.0,-1.9204087000000003,52.4842988
N41121X,42810.41162227603,522.3797417271993,,,42.90000687285223,0.31117273532841,0.22809011380606797,2.0,64.0,-1.9169127,52.4895289
N41122Y,43592.240300375466,508.360450563204,,,38.86576117391547,0.345764423803859,0.108337620067087,2.0,65.0,-1.9166797999999998,52.4895235
N42112G,42926.377633711505,506.04254457050246,,,35.31909241768575,0.266597652431638,0.0,3.0,50.0,-1.9187435000000002,52.4843413
N51111B,43646.093427035965,421.7498966515089,,,35.21383190883191,0.197946404747816,0.167041639272402,2.0,46.0,-1.906715,52.4884463
N51121J,43673.59271523179,369.8671357615894,,,33.13071852817616,0.275071844729459,0.24505233415907904,2.0,48.0,-1.9093959449088802,52.4903088552238
N51131Q,42846.866154468255,369.84876668014556,,,51.38188145487202,0.149427709689343,0.073052069510834,1.0,49.0,-1.9087913261636302,52.4910119093516
N51131R,43654.15804716591,363.61605295821266,,,38.76827700751011,0.275503362502858,0.27394892804737,1.0,47.0,-1.9073625219128,52.4887730438687
N52121M,45315.761113605746,147.35114503816794,,,32.921943256344456,0.120935906076926,0.109088312794367,2.0,45.0,-1.9005663581572998,52.4860938787305
N52121O,43620.81615828524,332.41632316570485,,,34.66572184429327,0.07432178921308,0.050031426254926,1.0,58.0,-1.89898891046636,52.4850152751298
N52121P,43632.989690721646,329.02061855670104,,,28.150930549251022,0.073683553356174,0.051527020171699,1.0,59.0,-1.8989567148919202,52.4849994641356
N53161K,45397.60638297872,210.0802304964539,,,35.764239506789316,0.248647678433248,0.22682280340806,1.0,66.0,-1.9042985564995403,52.4876077517489
