detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
106.51,43349.99652777778,319.70131944444444,0.05456666666666666,1.0,,0.268468716000854,0.057548803607951,1.0,52.0,15.4343649504526,47.0670696692739
106.81A,43349.99652777778,360.73378472222225,0.05178402777777778,1.0,,0.161392913621416,0.142167030625251,1.0,50.0,15.433829506031,47.066414589619704
106.82A,43327.8978457262,222.16275191104936,0.04170291869353718,1.0,,0.160757318319391,0.142213023540486,1.0,51.0,15.433828064805303,47.0663855546761
107.12A,43349.99652777778,137.0514236111111,0.03604201388888889,1.0,,0.09750961014771302,0.075650087241733,1.0,49.0,15.4320267629048,47.0669104993025
107.21A,43349.99652777778,235.266875,0.09657534722222222,1.0,,0.212968064682988,0.20085556949485,1.0,185.0,15.431784311296498,47.066495357207
107.81A,43309.961672473866,527.1757491289198,0.16020696864111497,,,0.178733071031102,0.158212494357728,1.0,48.0,15.4309571142736,47.06681650147361
109.21A,43349.99652777778,145.20833333333334,0.040306249999999995,1.0,,0.10668222000708802,0.096157043458642,1.0,47.0,15.4240702614709,47.06604082317191
109.41A,43349.99652777778,390.56666666666666,0.14378125,1.0,,0.173589130020852,0.146958507221692,1.0,34.0,15.4232561747303,47.06596423040389
1093.11A,43349.99652777778,211.73333333333332,0.030554166666666664,1.0,,0.458963986343536,0.322459938609556,1.0,45.0,15.4248000032794,47.063900968874606
1093.12A,43349.99652777778,268.8333333333333,0.04036666666666667,1.0,,0.451024116840513,0.31428469386011,1.0,46.0,15.424768184100998,47.0639142074035
1094.12,43353.80257212374,407.8512339242266,0.0748102189781022,1.0,,0.12236934239303998,0.10153124421528,1.0,253.0,15.4339722986686,47.0733580787698
1094.13,43349.99652777778,121.73333333333333,0.019085416666666667,1.0,,0.39793755586854507,0.10096981806450202,1.0,252.0,15.4339252963082,47.0733565184284
201.31A,43349.99652777778,168.18045138888888,0.044959375,1.0,,0.063905569343608,0.042930906479097,1.0,113.0,15.437922961075202,47.06697639161101
201.32A,43349.99652777778,167.48840277777776,0.03980694444444444,1.0,,0.06406579471022,0.043030067672417,1.0,112.0,15.4379608164607,47.0669882895036
204.31,43349.99652777778,151.19319444444446,0.03898298611111111,1.0,,0.206720223677626,0.059492172478695995,1.0,118.0,15.435763399558597,47.06887764596551
204.32,43349.99652777778,157.4362847222222,0.04811284722222222,1.0,,0.20683871075371502,0.059335955069389004,1.0,119.0,15.4357238637784,47.0688800327421
205.11,43349.99652777778,286.5626041666667,0.06079409722222222,1.0,,0.141506862578116,0.079037190694575,1.0,248.0,15.434603414916399,47.07045846122849
205.12,43349.99652777778,270.1023611111111,0.05469479166666666,1.0,,0.142606569016268,0.079584746523176,1.0,249.0,15.4346455346243,47.0704590635598
205.21A,43349.99652777778,313.5919097222222,0.10301458333333334,1.0,,0.06114460371540499,0.030954158463143998,1.0,120.0,15.435148422285,47.0695122173527
205.22A,43349.99652777778,184.69305555555556,0.050029166666666666,1.0,,0.061523738813981,0.030379097545811997,1.0,121.0,15.4351518015359,47.0695460582986
205.41,43356.0048763497,230.88206199930337,0.052062695924764896,1.0,,0.155959741861392,0.010361264474405,1.0,122.0,15.4337553987878,47.0695783045066
205.42A,43349.99652777778,171.87600694444444,0.03035173611111111,1.0,,0.152917755660758,0.142342923254173,1.0,123.0,15.4337562587745,47.0696249274613
208.12,43349.99652777778,243.0565625,0.10927395833333334,1.0,,0.161018991315905,0.039623494956481,1.0,250.0,15.4343865743339,47.07136329825341
208.13,43349.99652777778,227.0654861111111,0.08494583333333333,1.0,,0.160409263079157,0.051024054792879005,1.0,251.0,15.4344231065742,47.0713659660166
208.14,43349.99652777778,401.5625,0.08741701388888888,1.0,,0.161018991315905,0.146800448387259,1.0,250.0,15.4341389137194,47.0723121406339
