detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
ig11FD104_D44,43302.02484081889,56.857150687220354,0.03554020447938445,1.0,,0.11352564242554401,0.084768333219338,1.0,81.0,8.3065452,47.0484664
ig11FD104_D5,43302.02484081889,415.94286050119445,0.10969976438763522,1.0,,0.052538765654377005,0.046885578531567995,1.0,16.0,8.3069549,47.049255
ig11FD104_D6,43302.02484081889,256.6463203439856,0.41374932293170313,1.0,,0.149672929182786,0.07629556248815,1.0,17.0,8.3069435,47.0492066
ig11FD105_D5,43302.02484081889,929.5537288088992,7.683929875394054,1.0,,0.115057912201177,0.10352375431378398,1.0,24.0,8.3052778,47.0484362
ig11FD105_D6,43302.02484081889,1057.985431362036,7.5405030883408894,1.0,,0.115885990812372,0.104500808835585,1.0,25.0,8.3052973,47.048407
ig11FD105_D7,43302.02484081889,1.7670750649573137,1.0176530797222143,1.0,,0.05620603962604599,0.050856619961492,1.0,22.0,8.3056171,47.0484724
ig11FD106_D10,43301.626597530754,500.8393583402606,0.1458405587423256,1.0,,0.152340310342437,0.138205184310176,1.0,37.0,8.3037329,47.0481425
ig11FD106_D11,43301.626597530754,448.5524016941551,0.12244187287210688,1.0,,0.15732674210093,0.143748989617071,1.0,36.0,8.3037718,47.0481493
ig11FD106_D12,43301.626597530754,312.53396720355244,0.14626048403269243,1.0,,0.107717297613438,0.09347594032174,1.0,27.0,8.3043129,47.0479391
ig11FD106_D19,43301.626597530754,908.5344192900028,7.878915807560933,1.0,,0.115060639878884,0.02890622560551,1.0,23.0,8.3044343,47.0480926
ig11FD106_D20,43301.626597530754,816.3439705095069,7.755202889582251,1.0,,0.11588599081237201,0.031076879819911002,1.0,25.0,8.3044624,47.0480753
ig11FD106_D21,43301.626597530754,1330.0756847637065,7.688868814235504,1.0,,0.056834764493528006,0.032442919042649,1.0,26.0,8.3044946,47.0480479
ig11FD106_D25,43301.626597530754,286.4892050887417,0.1564967938003218,1.0,,0.185329062553417,0.019950558663807,1.0,29.0,8.3040788,47.0474256
ig11FD106_D26,43301.626597530754,238.63170386971595,0.11246074577724247,1.0,,0.09408698880369,0.021658804954135,1.0,28.0,8.3040226,47.0474174
ig11FD106_D58,43301.626597530754,450.92291796119014,0.1219600885219996,1.0,,0.186311465256084,0.173652632995102,1.0,34.0,8.3039569,47.0474941
ig11FD106_D60,43301.626597530754,196.26977334816226,0.09099648959694416,1.0,,0.186311465256084,0.161643642709108,1.0,34.0,8.303985,47.0473881
ig11FD106_D7,43301.626597530754,356.26538251478286,0.16624362255856598,1.0,,0.069871410405913,0.031129211074885997,1.0,38.0,8.3032045,47.0479711
