detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
K13D2.11,43049.99652777778,140.74107142857142,0.04993650793650793,,16.934126984126983,0.082968923631533,0.016520791001314,1.0,,9.1724038,47.6616933
K13D2.12,43049.99652777778,186.9279761904762,0.06777976190476191,,18.1702876984127,0.081994773138128,0.017275629791504,1.0,,9.1723609,47.6617014
K13D4.11,43049.99652777778,34.12261904761905,0.018461309523809522,1.0,48.96537698412698,0.176802383333104,0.023904287952032,1.0,,9.1723515,47.6623038
K13D4.12,43049.99652777778,264.8232142857143,0.13156498015873017,,19.290228174603175,0.175894398878174,0.022673130244907,1.0,,9.1723984,47.6622966
K16D1.1,43049.99652777778,66.14285714285714,0.14462450396825396,1.0,7.022668650793651,0.1048989797999,0.002084422762394,1.0,,9.1739742,47.6649493
K16D2.1,43049.99652777778,135.2202380952381,0.07125496031746031,1.0,19.55828373015873,0.160119572278037,0.007300965481403,1.0,,9.1737516,47.664810300000006
K16D3.1,43049.99652777778,118.67738095238096,0.05829315476190476,1.0,24.807390873015876,0.160037801213551,0.007430959219323,1.0,,9.173703300000001,47.6648238
K16D4.2,43049.99652777778,99.15892857142858,0.11628968253968254,1.0,18.693353174603175,0.161178286419736,0.003143562992382,1.0,,9.173246,47.6650622
K16D5.1,43049.99652777778,92.11369047619048,0.07870535714285713,1.0,19.62832341269841,0.03938513144798,0.00333867836004,1.0,,9.1735813,47.6651823
K16D6.1,43049.99652777778,84.48511904761905,0.06451736111111112,1.0,28.131646825396825,0.152986833677559,0.003912926763842,1.0,,9.1736229,47.6651688
K16D6.2,43049.99652777778,168.13869047619048,0.10429563492063491,,19.031994047619047,0.151294815278471,0.002741437766002,1.0,,9.173676499999997,47.6651589
K17D2.11,43049.99652777778,195.83928571428572,0.029013392857142856,,61.15302579365079,0.15262385034935996,0.078438708795283,1.0,,9.1742398,47.6655797
K17D2.12,43049.99652777778,122.51369047619048,0.016523809523809524,1.0,58.39270833333333,0.152655982810409,0.078136864431125,1.0,,9.1742049,47.6655924
K1D3.1,43049.99652777778,0.0,0.0,1.0,0.0,0.120576569853778,0.105655803069143,1.0,,9.179516,47.66754
K1PIR5.11,43049.99652777778,0.0,0.0,1.0,0.0,0.204728850369241,0.020572380115311,1.0,,9.1794204,47.6670393
K1PIR5.12,43049.99652777778,0.0,0.0,1.0,0.0,0.203532725362944,0.01685237343503,1.0,,9.1793789,47.6670447
K1PIR6.12,43049.99652777778,71.85952380952381,0.024855654761904763,1.0,37.62425595238095,0.196430276203861,0.011657995880339,1.0,,9.179336,47.6670519
K20D4.11,43049.99652777778,160.04999999999998,0.09011904761904763,,12.187748015873016,0.120576569853778,0.072615045644191,1.0,,9.179702,47.667811
K21D1.1,43049.99652777778,90.84047619047618,0.08332589285714287,1.0,16.37291666666667,0.144818000248158,0.0027578459881859997,1.0,,9.186003,47.669784
K21D2.1,43049.99652777778,260.2559523809524,0.06164434523809524,,29.00768849206349,0.144818000248158,0.003361573554338,1.0,,9.18604,47.669751
K21D4.1,43049.99652777778,220.23035714285714,0.14773015873015874,,6.442559523809524,0.412558113223117,0.004311577764589,1.0,,9.185505,47.669523
K21D5.1,43049.99652777778,44.67559523809524,0.04932886904761905,1.0,23.95138888888889,0.412558113223117,0.004954026865742,1.0,,9.185478,47.669554
K21D6.1,43049.99652777778,60.85238095238095,0.19276636904761907,1.0,11.01984126984127,0.414962483354677,0.005689067176674,2.0,,9.185661,47.669774
K2D3.11,43049.99652777778,203.29761904761904,0.026796130952380953,,63.27881944444444,0.2066433148662,0.040081832872283,1.0,,9.178281,47.665974
K31D4.11,43049.99652777778,189.2315476190476,0.035284226190476185,,46.09166666666667,0.274200532266059,0.022032439184332,1.0,,9.1823816,47.6703438
K31D5.1,43049.99652777778,16.60892857142857,0.03234275793650794,1.0,24.638194444444444,0.199139156229961,0.002560834008941,1.0,,9.1821644,47.6706978
K31D5.2,43049.99652777778,32.029761904761905,0.06159126984126984,1.0,16.158184523809524,0.197872631016759,0.003217402640473,1.0,,9.1821671,47.6707249
K33.D3.1,43049.99652777778,70.74880952380953,0.046168154761904764,1.0,21.362946428571426,0.070322256592611,0.008734774273946,1.0,,9.1824954,47.6747082
K33.D4.1,43049.99652777778,202.63988095238096,0.1493482142857143,,18.033085317460316,0.226696036231166,0.007995227529084,1.0,,9.182465,47.674683
K4D3.1,43049.99652777778,68.27142857142857,0.08228571428571428,1.0,12.772222222222222,0.121948842458326,0.007176697490652,1.0,,9.177282799999999,47.6614539
K4D5.11,43049.99652777778,200.92916666666667,0.041623511904761906,,33.05882936507937,0.310417431565405,0.034150269589387,1.0,,9.1774383,47.6619859
K4RD1.12,43049.99652777778,0.0,0.0,1.0,0.0,0.313205083449835,0.016805388130792,1.0,,9.1777521,47.6614078
K50D1.1,43049.99652777778,37.20357142857143,0.05156845238095238,1.0,4.295337301587302,0.1414798180747565,0.015894954686300502,1.0,417.0,9.58445025,50.6092402
K50D2.1,43049.99652777778,37.53809523809524,0.042891369047619046,1.0,29.255257936507935,0.12984379852905,0.001823211851834,1.0,,9.176721,47.66893
K50D3.1,43049.99652777778,70.11130952380952,0.035924107142857147,1.0,27.751785714285713,0.248652656194908,0.004525256039725,2.0,,9.176632,47.668635
K50D4.1,43049.99652777778,268.44464285714287,0.04933035714285714,,40.87172619047619,0.125832567207074,0.003059126073877,1.0,,9.176352,47.668935
K50D5.1,43049.99652777778,74.53035714285714,0.04848065476190476,1.0,17.162499999999998,0.126687126908813,0.00264928017536,1.0,,9.176395,47.668937
K51D3.1,43049.99652777778,207.4375,0.14621279761904762,,16.87762896825397,0.111067161874465,0.008166446318563,1.0,,9.175983,47.66973
K51D3.2,43049.99652777778,87.63988095238095,0.03946577380952381,1.0,28.44250992063492,0.110277161255649,0.007496688424347,1.0,,9.175946,47.669718
K51D4.11,43049.99652777778,259.83690476190475,0.06604166666666668,,28.341269841269842,0.121437608257707,0.036961551757746,1.0,,9.175153,47.670241
K51D5.11,43049.99652777778,57.53095238095238,0.00919642857142857,1.0,53.810069444444444,0.122744605978837,0.03646264368078599,1.0,,9.175187,47.670256
K7D11.11,43049.99652777778,228.66369047619048,0.07195535714285715,,23.81155753968254,0.064063957393891,0.026326020784669,1.0,,9.170406,47.658601
K7D2.11,43049.99652777778,161.48392857142855,0.09049652777777778,,13.749702380952382,0.049565998185012,0.030970290015056,1.0,,9.170705,47.658528
K7D3.1,43049.99652777778,307.47976190476186,0.08048511904761906,,33.35039682539682,0.049861659835686,0.01564653425874,1.0,,9.169907,47.658622
K7D5.11,43049.99652777778,158.87321428571428,0.028295138888888887,,32.43179563492063,0.051015618561982,0.024211277675394,1.0,,9.169654,47.658243
K7D5.12,43049.99652777778,165.0154761904762,0.03190773809523809,,29.78933531746032,0.155325856807402,0.024845724428228,1.0,,9.1696221,47.6582548
K7D6.11,43049.99652777778,150.53154761904761,0.053735119047619045,,13.555803571428571,0.046824321004644,0.024220793010345,1.0,,9.169934,47.658596
K7D7.11,43049.99652777778,155.35357142857143,0.14966716269841268,,6.713541666666667,0.16428561672507,0.034721727212182,1.0,,9.1703975,47.6591912
K7D8.1,43049.99652777778,68.48214285714286,0.0748531746031746,1.0,24.871329365079365,0.163674413214995,0.002804960339064,1.0,,9.170293,47.658918
K7D8.11,43049.99652777778,172.3720238095238,0.1236889880952381,,9.409424603174603,0.163674413214995,0.033073378484511,1.0,,9.1704538,47.6591677
K8D3.11,43049.99652777778,0.0,0.0,1.0,0.0,0.114293380862083,0.0350668713081,1.0,,9.176663,47.658266
K8D4.11,43049.99652777778,0.0,0.0,1.0,0.0,0.113686841204853,0.036130413615897,1.0,,9.176698,47.658268
Z1,43049.99652777778,167.03154761904761,0.018308531746031743,,42.646726190476194,0.256158700450852,0.082423421976071,1.0,,9.178043,47.667657
