detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
1,41474.357682619644,1888.4528337531485,0.10181391687657432,1.0,,,,,,,
5,41417.9193628671,1803.9164696366352,0.10797461423593828,1.0,,,,,,,
6,41417.9193628671,1803.9164696366352,0.2171042367601246,1.0,,,,,,,
7,41417.9193628671,1803.9164696366352,0.15839553260328523,1.0,,,,,,,
8,41425.13715710723,1333.869264339152,0.15740236907730673,1.0,,,,,,,
10,41442.948157401624,1741.5097439100562,0.1413835727670206,1.0,,,,,,,
11,41446.63677130045,1608.9492401594418,0.11340994020926756,1.0,,,,,,,
12,41446.63677130045,1608.9492401594418,0.14574464755227245,1.0,,,,,,,
13,41417.9193628671,645.6146714783474,0.052335897435897435,1.0,,,,,,,
14,41420.663838283006,706.6607187422012,0.04035186804948144,1.0,,,,,,,
15,41420.663838283006,706.6607187422012,0.05852404146371924,1.0,,,,,,,
18,41420.663838283006,706.6607187422012,0.059759832688225746,1.0,,,,,,,
23,41417.9193628671,1017.075037332006,0.06850118218018915,1.0,,,,,,,
24,41417.9193628671,1017.075037332006,0.08311971129915381,1.0,,,,,,,
25,41417.9193628671,1060.4356645097064,0.1193498631159781,1.0,,,,,,,
26,41417.9193628671,1060.4356645097064,0.26014485165794066,1.0,,,,,,,
31,41417.9193628671,1240.919487307118,0.09318031358885018,1.0,,,,,,,
33,41427.16049382716,1396.2916822546451,0.08575308641975309,1.0,,,,,,,
34,41427.16049382716,1396.2916822546451,0.0590463274722534,1.0,,,,,,,
37,41431.261011829854,847.2143845960231,0.149146992197332,1.0,,,,,,,
38,41450.5516549649,934.0208751253762,0.10226811685055166,1.0,,,,,,,
40,41417.9193628671,952.2159034345445,0.1366997262319562,1.0,,,,,,,
41,41417.9193628671,952.2159034345445,0.07855618466898955,1.0,,,,,,,
45,41417.9193628671,1371.623693379791,0.11361454703832752,1.0,,,,,,,
46,41417.9193628671,1306.1521901443505,0.08506309109009458,1.0,,,,,,,
47,41420.498060317856,1220.210361656864,0.06650800901013641,1.0,,,,,,,
48,41420.498060317856,1220.210361656864,0.06650800901013641,1.0,,,,,,,
49,41420.498060317856,1220.210361656864,0.14234495056939056,1.0,,,,,,,
50,41417.9193628671,1013.6356396217024,0.09322974825523431,1.0,,,,,,,
52,41418.136020151134,849.2448929471033,0.060099748110831235,1.0,,,,,,,
53,41418.136020151134,849.2448929471033,0.059860390428211584,1.0,,,,,,,
56,41493.203883495145,742.2353020496224,0.12612365156418553,1.0,,,,,,,
60,41334.50576106731,318.94057004244996,0.053919496664645246,1.0,,,,,,,
62,41322.67493356953,232.77934012400354,0.018609912339851653,1.0,,,,,,,
65,41417.9193628671,1465.7760079641612,0.11221696117471379,1.0,,,,,,,
66,41417.9193628671,1465.7760079641612,0.08532746391239422,1.0,,,,,,,
68,41417.9193628671,1341.153994524639,0.0902243031358885,1.0,,,,,,,
70,41417.9193628671,1536.059731209557,0.09295706819313092,1.0,,,,,,,
71,41417.9193628671,1536.059731209557,0.10888738178198108,1.0,,,,,,,
74,41417.9193628671,1536.059731209557,0.06332373071179692,1.0,,,,,,,
94,41400.0,380.0632183908046,0.048035759897828864,,,,,,,,
95,41400.0,380.0632183908046,0.05134099616858238,,,,,,,,
97,41417.9193628671,292.07771279243406,,1.0,,,,,,,
98,41417.9193628671,292.07771279243406,,1.0,,,,,,,
156,41420.498060317856,1220.210361656864,,1.0,,,,,,,
157,41417.9193628671,1196.1655674464907,0.0786105649576904,1.0,,,,,,,
158,41419.70059126934,1337.106491382564,,1.0,,,,,,,
160,41419.70059126934,1337.106491382564,0.08632425462322305,1.0,,,,,,,
161,41419.70059126934,1337.106491382564,0.08632425462322305,1.0,,,,,,,
162,41419.70059126934,1337.106491382564,0.10224959114354007,1.0,,,,,,,
163,41419.70059126934,1203.3958422443075,0.10969620332996974,1.0,,,,,,,
176,41417.9193628671,1240.919487307118,0.13194686411149825,1.0,,,,,,,
178,41417.9193628671,1536.059731209557,,1.0,,,,,,,
192,41417.9193628671,536.1010452961673,0.2419111196123438,1.0,,,,,,,
193,41417.9193628671,258.02790567446493,0.056887568442010955,1.0,,,,,,,
195,41417.9193628671,1196.1655674464907,0.046282976605276256,1.0,,,,,,,
201,41385.1956891662,389.55317640385704,0.09740421157118548,1.0,,,,,,,
202,41432.319201995015,584.2642144638404,0.12924270573566085,1.0,,,,,,,
203,41444.87658937921,1201.517825978559,0.0868087130108032,1.0,,,,,,,
214,41331.35935397039,1454.983961417676,0.07329239569313593,1.0,,,,,,,
215,41444.87658937921,1201.517825978559,0.1825413238593867,1.0,,,,,,,
216,41321.315908066696,1476.1894997746733,0.0636893871113114,1.0,,,,,,,
217,41295.145631067964,1877.7569781553398,0.16786074029126213,1.0,,,,,,,
219,41418.87640449438,991.8599250936329,0.11234197307615029,1.0,,,,,,,
220,41423.07405102676,593.2879278158058,,1.0,,,,,,,
224,41444.86540378864,841.4356306081755,0.06353072033898305,1.0,,,,,,,
225,41423.07405102676,1542.548612321095,0.03227293092719353,1.0,,,,,,,
227,41417.9193628671,770.3897212543553,0.021845072175211547,1.0,,,,,,,
228,41456.746532156365,1916.1392260403532,0.033642418032786885,1.0,,,,,,,
229,41417.9193628671,1422.401393728223,0.03227264808362369,1.0,,,,,,,
235,41435.158057054745,851.4235415060396,,1.0,,,,,,,
236,41417.9193628671,1433.2355649576905,0.05461014095048023,1.0,,,,,,,
238,41453.67034962918,472.6060995913425,0.0354058574239443,1.0,,,,,,,
239,41417.9193628671,702.5844325535093,0.03935726729716277,1.0,,,,,,,
243,41424.75,1033.8608125,0.130684,1.0,,,,,,,
244,41456.746532156365,1277.4261506935686,0.0826373738965952,1.0,,,,,,,
253,41417.9193628671,857.287456445993,0.10222144101543057,1.0,,,,,,,
255,41417.9193628671,857.287456445993,0.11081943753111,1.0,,,,,,,
