,0
0,0.5296000000000003
1,0.4403200000000003
2,0.46080000000000076
3,0.7091200000000006
4,0.6336000000000006
5,0.4595200000000008
6,0.6144000000000001
7,0.5516800000000004
8,0.5696
9,0.3251200000000009
10,0.25280000000000125
11,0.9625600000000013
12,0.47360000000000113
13,0.5459200000000007
14,0.5472000000000007
15,0.5408000000000005
16,0.5752000000000003
17,0.5280000000000001
18,0.5488000000000003
19,0.4736000000000006
20,0.47040000000000076
21,0.5039999999999997
22,0.5440000000000004
23,0.5472000000000001
24,0.6208000000000002
25,0.6064000000000003
26,0.6208000000000014
27,0.584
28,0.550400000000001
29,0.5408000000000005
30,0.5408
31,0.5416000000000003
32,0.7456000000000002
33,0.627200000000001
34,0.5504
35,0.5504
36,0.38080000000000047
37,0.5632000000000004
38,0.48959999999999965
39,0.7135999999999998
40,0.5152000000000009
41,0.5024000000000005
42,0.4320000000000008
43,0.5376000000000007
44,0.5488000000000003
45,0.5551999999999999
46,0.5440000000000004
47,0.5608000000000003
48,0.5464000000000003
49,0.5088000000000007
50,0.5184000000000002
51,0.5808000000000006
52,0.8064000000000004
53,0.7696000000000007
54,0.0
55,0.8288000000000009
56,0.2975999999999998
57,0.42560000000000003
58,0.5183999999999996
59,0.641600000000001
60,0.5488000000000003
61,0.5376000000000007
62,0.5312000000000006
63,0.5392000000000003
64,0.37840000000000046
65,0.7648000000000001
66,0.6384000000000006
67,0.4784000000000011
68,0.4352000000000006
69,0.641600000000001
70,0.6032000000000011
71,0.7376000000000009
72,0.8815999999999997
73,0.5984000000000005
74,0.5248000000000004
75,0.4463999999999997
76,0.5567999999999996
77,0.5392000000000003
78,0.5472000000000001
79,0.5464000000000003
80,0.27280000000000054
81,0.3296000000000001
82,0.4512000000000002
83,0.4176000000000008
84,0.8479999999999998
85,0.2000000000000002
86,0.4480000000000004
87,0.7376000000000009
88,0.03680000000000034
89,0.49120000000000036
90,0.4512000000000013
91,0.6432000000000007
92,0.6016000000000002
93,0.5008000000000004
94,0.5408000000000005
95,0.5872000000000003
96,0.5680000000000003
97,0.6943999999999999
98,0.7231999999999998
99,0.4815999999999993
100,0.827199999999999
101,0.3408000000000003
102,0.42560000000000003
103,0.9568
104,0.4960000000000004
105,0.5328000000000007
106,0.4176000000000008
107,0.5136000000000007
108,0.632000000000001
109,0.48160000000000147
110,0.5359999999999999
111,0.5320000000000004
112,0.4120000000000004
113,0.6592000000000002
114,0.47520000000000073
115,0.7263999999999992
116,0.6335999999999995
117,0.7471999999999988
118,0.7648000000000001
119,0.2816000000000002
120,0.5408
121,0.5039999999999997
122,0.6912000000000006
123,0.6752000000000005
124,0.4592000000000011
125,0.44160000000000077
126,0.7103999999999995
127,0.24160000000000056
128,0.5176000000000004
129,0.6784000000000013
130,0.5696
131,0.4000000000000004
132,0.23200000000000057
133,0.39520000000000044
134,0.5136000000000018
135,0.5760000000000006
136,0.5184000000000007
137,0.3023999999999998
138,0.5279999999999996
139,0.4368000000000008
140,0.5616000000000001
141,0.6047999999999996
142,0.6240000000000018
143,0.6472000000000002
144,0.5752000000000003
145,0.3232000000000005
146,0.5632000000000014
147,0.5456000000000005
148,0.6271999999999999
149,0.7168000000000002
150,0.6063999999999997
151,0.5791999999999999
152,0.6000000000000006
153,0.9247999999999997
154,0.29600000000000015
155,0.3808000000000015
156,0.5359999999999999
157,0.3632000000000012
158,0.5280000000000007
159,0.6256000000000003
160,0.6400000000000002
161,0.44160000000000077
162,0.6016000000000002
163,0.5296000000000003
164,0.004799999999999996
165,0.6207999999999997
166,0.5551999999999999
167,0.3024000000000009
168,0.7327999999999998
169,0.5824000000000003
170,0.5280000000000007
171,0.6303999999999997
172,0.6048000000000001
173,0.6672000000000006
174,0.4736
175,0.6544000000000002
176,0.5008000000000004
177,0.5328000000000018
178,0.574400000000001
179,0.5040000000000007
180,0.7568000000000004
181,0.5472000000000001
182,0.4800000000000013
183,0.7936000000000002
184,0.22240000000000057
185,0.7312000000000007
186,0.6511999999999993
187,0.8240000000000008
188,0.3695999999999997
189,0.3200000000000001
190,0.5760000000000006
191,0.7672000000000002
192,0.46240000000000037
193,0.6256000000000003
194,1.0
195,0.38720000000000115
196,0.5872000000000003
197,0.5296000000000003
198,0.5040000000000002
199,0.5648000000000005
200,0.4464000000000013
201,0.5664000000000007
202,0.4432000000000004
203,0.5295999999999998
204,0.5359999999999999
205,0.9519999999999995
206,0.3280000000000005
207,0.4648000000000004
208,0.36640000000000045
209,0.7039999999999987
210,0.6096000000000007
211,0.6879999999999997
212,0.46080000000000076
213,0.5536000000000014
214,0.6816000000000001
215,0.6128000000000005
216,0.5487999999999997
217,0.4223999999999997
218,0.7552000000000008
219,0.48000000000000076
220,0.2912000000000001
221,0.646400000000001
222,0.5440000000000004
223,0.6808000000000002
224,0.444799999999999
225,0.47039999999999965
226,0.4691200000000008
227,0.45440000000000114
228,0.41919999999999935
229,0.5312000000000006
230,0.3712000000000005
231,0.5824000000000003
232,0.5862400000000001
233,0.5888
234,0.4479999999999993
235,0.7616000000000009
236,0.29056000000000076
237,0.40640000000000115
238,0.41535999999999956
239,0.5248000000000004
